,label,x,y,w,h
1,0,0.417969,0.595833,0.0817708,0.171296
3,0,0.417969,0.595833,0.0817708,0.171296
5,0,0.417708,0.595833,0.0822917,0.171296
7,0,0.417969,0.595833,0.0817708,0.171296
9,0,0.417708,0.595833,0.0822917,0.171296
11,0,0.417708,0.595833,0.0822917,0.171296
13,0,0.417969,0.59537,0.0817708,0.17037
15,0,0.417969,0.595833,0.0828125,0.171296
17,0,0.417708,0.595833,0.0822917,0.171296
19,0,0.417969,0.595833,0.0817708,0.171296
21,0,0.418229,0.595833,0.0822917,0.171296
23,0,0.418229,0.595833,0.0822917,0.171296
25,0,0.417969,0.59537,0.0817708,0.172222
27,0,0.417708,0.595833,0.0822917,0.171296
29,0,0.417708,0.595833,0.0822917,0.171296
31,0,0.417969,0.595833,0.0817708,0.171296
33,0,0.417969,0.595833,0.0828125,0.171296
35,0,0.417708,0.595833,0.0822917,0.171296
37,0,0.417969,0.595833,0.0817708,0.171296
39,0,0.417969,0.595833,0.0817708,0.171296
41,0,0.417969,0.595833,0.0828125,0.171296
43,0,0.417708,0.595833,0.0822917,0.171296
45,0,0.418229,0.595833,0.0822917,0.171296
47,0,0.417708,0.595833,0.0822917,0.171296
49,0,0.417708,0.595833,0.0822917,0.171296
51,0,0.417969,0.595833,0.0817708,0.171296
53,0,0.417969,0.595833,0.0817708,0.171296
55,0,0.417969,0.595833,0.0828125,0.171296
57,0,0.418229,0.595833,0.0822917,0.171296
59,0,0.417969,0.595833,0.0817708,0.171296
61,0,0.417969,0.595833,0.0817708,0.171296
63,0,0.418229,0.595833,0.0822917,0.171296
65,0,0.417969,0.595833,0.0817708,0.171296
67,0,0.417969,0.595833,0.0817708,0.171296
69,0,0.417969,0.595833,0.0817708,0.171296
71,0,0.418229,0.595833,0.0822917,0.171296
73,0,0.417708,0.595833,0.0822917,0.171296
75,0,0.417708,0.595833,0.0822917,0.171296
77,0,0.417969,0.595833,0.0817708,0.171296
79,0,0.418229,0.595833,0.0822917,0.171296
81,0,0.417969,0.595833,0.0828125,0.171296
83,0,0.417969,0.595833,0.0817708,0.171296
85,0,0.417969,0.595833,0.0817708,0.171296
87,0,0.417969,0.595833,0.0817708,0.171296
89,0,0.417969,0.595833,0.0817708,0.171296
91,0,0.417969,0.595833,0.0817708,0.171296
93,0,0.417969,0.595833,0.0817708,0.171296
95,0,0.417969,0.596296,0.0817708,0.17037
97,0,0.417969,0.595833,0.0817708,0.171296
99,0,0.417969,0.596296,0.0817708,0.17037
101,0,0.417969,0.595833,0.0817708,0.171296
103,0,0.418229,0.595833,0.0822917,0.171296
105,0,0.417969,0.596296,0.0817708,0.17037
107,0,0.417969,0.595833,0.0817708,0.171296
109,0,0.418229,0.595833,0.0822917,0.171296
111,0,0.417969,0.595833,0.0817708,0.171296
113,0,0.417969,0.595833,0.0828125,0.171296
115,0,0.417969,0.595833,0.0817708,0.171296
117,0,0.417969,0.595833,0.0817708,0.171296
119,0,0.418229,0.595833,0.0822917,0.171296
121,0,0.418229,0.595833,0.0822917,0.171296
123,0,0.417969,0.595833,0.0817708,0.171296
125,0,0.417969,0.595833,0.0817708,0.171296
127,0,0.417969,0.595833,0.0817708,0.171296
129,0,0.417969,0.595833,0.0817708,0.171296
131,0,0.417969,0.595833,0.0828125,0.171296
133,0,0.417969,0.595833,0.0817708,0.171296
135,0,0.417969,0.595833,0.0817708,0.171296
137,0,0.417969,0.595833,0.0817708,0.171296
139,0,0.417969,0.595833,0.0817708,0.171296
141,0,0.418229,0.595833,0.0822917,0.171296
143,0,0.417969,0.595833,0.0817708,0.171296
145,0,0.417708,0.595833,0.0822917,0.171296
147,0,0.417969,0.595833,0.0828125,0.171296
149,0,0.417969,0.595833,0.0817708,0.171296
151,0,0.417708,0.595833,0.0822917,0.171296
153,0,0.417969,0.595833,0.0817708,0.171296
155,0,0.418229,0.595833,0.0822917,0.171296
157,0,0.418229,0.595833,0.0822917,0.171296
159,0,0.417969,0.595833,0.0828125,0.171296
161,0,0.417969,0.595833,0.0828125,0.171296
163,0,0.417969,0.595833,0.0817708,0.171296
165,0,0.417969,0.595833,0.0828125,0.171296
167,0,0.417969,0.595833,0.0828125,0.171296
169,0,0.417969,0.595833,0.0828125,0.171296
171,0,0.418229,0.595833,0.0822917,0.171296
173,0,0.417708,0.595833,0.0822917,0.171296
175,0,0.417969,0.595833,0.0817708,0.171296
177,0,0.417969,0.595833,0.0817708,0.171296
179,0,0.417969,0.595833,0.0817708,0.171296
181,0,0.417969,0.595833,0.0817708,0.171296
183,0,0.418229,0.595833,0.0822917,0.171296
185,0,0.417969,0.595833,0.0817708,0.171296
187,0,0.417708,0.595833,0.0822917,0.171296
189,0,0.417969,0.595833,0.0828125,0.171296
191,0,0.417969,0.595833,0.0828125,0.171296
193,0,0.418229,0.595833,0.0822917,0.171296
195,0,0.417969,0.595833,0.0828125,0.171296
197,0,0.417708,0.595833,0.0822917,0.171296
199,0,0.417708,0.595833,0.0822917,0.171296
201,0,0.417969,0.595833,0.0828125,0.171296
203,0,0.418229,0.595833,0.0822917,0.171296
205,0,0.417969,0.595833,0.0828125,0.171296
207,0,0.417708,0.595833,0.0822917,0.171296
209,0,0.417969,0.595833,0.0817708,0.171296
211,0,0.417969,0.595833,0.0817708,0.171296
213,0,0.417969,0.595833,0.0817708,0.171296
215,0,0.417969,0.595833,0.0828125,0.171296
217,0,0.417969,0.59537,0.0817708,0.17037
219,0,0.417969,0.59537,0.0817708,0.17037
221,0,0.417969,0.59537,0.0817708,0.17037
223,0,0.417969,0.59537,0.0817708,0.17037
225,0,0.417969,0.595833,0.0817708,0.171296
227,0,0.417969,0.59537,0.0817708,0.172222
229,0,0.417969,0.595833,0.0817708,0.171296
231,0,0.417969,0.59537,0.0817708,0.172222
233,0,0.417969,0.59537,0.0817708,0.172222
235,0,0.417969,0.59537,0.0817708,0.172222
237,0,0.417969,0.59537,0.0817708,0.172222
239,0,0.417969,0.59537,0.0817708,0.172222
241,0,0.417708,0.59537,0.0822917,0.172222
243,0,0.417708,0.59537,0.0822917,0.172222
245,0,0.417969,0.59537,0.0817708,0.172222
247,0,0.417969,0.59537,0.0817708,0.172222
249,0,0.418229,0.595833,0.0822917,0.171296
251,0,0.417969,0.59537,0.0817708,0.172222
253,0,0.417969,0.59537,0.0817708,0.172222
255,0,0.418229,0.59537,0.0822917,0.172222
257,0,0.417969,0.59537,0.0817708,0.172222
259,0,0.418229,0.59537,0.0822917,0.172222
261,0,0.418229,0.595833,0.0822917,0.171296
263,0,0.417969,0.59537,0.0817708,0.172222
265,0,0.418229,0.595833,0.0822917,0.171296
267,0,0.417969,0.59537,0.0817708,0.172222
269,0,0.418229,0.59537,0.0822917,0.172222
271,0,0.418229,0.595833,0.0822917,0.171296
273,0,0.418229,0.59537,0.0822917,0.172222
275,0,0.417969,0.59537,0.0817708,0.172222
277,0,0.417969,0.595833,0.0817708,0.171296
279,0,0.417969,0.59537,0.0817708,0.172222
281,0,0.418229,0.596296,0.0822917,0.172222
283,0,0.418229,0.595833,0.0822917,0.171296
285,0,0.417969,0.595833,0.0828125,0.171296
287,0,0.418229,0.59537,0.0822917,0.172222
289,0,0.417969,0.59537,0.0817708,0.172222
291,0,0.418229,0.595833,0.0822917,0.171296
293,0,0.418229,0.595833,0.0822917,0.173148
295,0,0.418229,0.595833,0.0822917,0.171296
297,0,0.417969,0.59537,0.0817708,0.172222
299,0,0.417969,0.595833,0.0817708,0.171296
301,0,0.417969,0.59537,0.0817708,0.172222
303,0,0.417969,0.595833,0.0817708,0.171296
305,0,0.417969,0.595833,0.0817708,0.171296
307,0,0.417969,0.59537,0.0817708,0.172222
309,0,0.418229,0.595833,0.0822917,0.171296
311,0,0.417969,0.59537,0.0817708,0.172222
