,label,x,y,w,h
0,1,0.614323,0.309722,0.0953125,0.208333
2,1,0.614062,0.310648,0.0958333,0.208333
4,1,0.614062,0.309259,0.0958333,0.207407
6,1,0.614062,0.310648,0.0958333,0.208333
8,1,0.614062,0.309259,0.0958333,0.207407
10,1,0.613802,0.309259,0.0953125,0.207407
12,1,0.614062,0.309722,0.0947917,0.208333
14,1,0.613802,0.310648,0.0963542,0.208333
16,1,0.613802,0.309259,0.0953125,0.207407
18,1,0.614062,0.310185,0.0958333,0.209259
20,1,0.614062,0.310185,0.0958333,0.207407
22,1,0.614062,0.309259,0.0958333,0.207407
24,1,0.614062,0.309259,0.0958333,0.207407
26,1,0.614062,0.310185,0.0958333,0.207407
28,1,0.614062,0.310648,0.0958333,0.208333
30,1,0.614062,0.309722,0.0958333,0.208333
32,1,0.614062,0.310185,0.0958333,0.207407
34,1,0.614323,0.310648,0.0963542,0.208333
36,1,0.614062,0.309259,0.0958333,0.207407
38,1,0.613802,0.309722,0.0953125,0.208333
40,1,0.614062,0.309259,0.0947917,0.207407
42,1,0.613802,0.309722,0.0953125,0.206481
44,1,0.614323,0.310185,0.0963542,0.207407
46,1,0.614062,0.309259,0.0958333,0.207407
48,1,0.613802,0.310185,0.0963542,0.207407
50,1,0.614062,0.310185,0.0958333,0.207407
52,1,0.614062,0.310185,0.0947917,0.207407
54,1,0.614062,0.310648,0.0958333,0.208333
56,1,0.614062,0.309259,0.0958333,0.207407
58,1,0.614323,0.310185,0.0963542,0.207407
60,1,0.613802,0.310648,0.0963542,0.208333
62,1,0.614062,0.309722,0.0947917,0.206481
64,1,0.614062,0.309259,0.0958333,0.207407
66,1,0.614062,0.310648,0.0958333,0.208333
68,1,0.614323,0.310648,0.0963542,0.208333
70,1,0.614062,0.309722,0.0958333,0.206481
72,1,0.614062,0.310648,0.0958333,0.208333
74,1,0.614062,0.310185,0.0958333,0.207407
76,1,0.614062,0.309722,0.0947917,0.206481
78,1,0.614062,0.309259,0.0958333,0.207407
