,label,x,y,w,h
1,0,0.467708,0.312963,0.075,0.225926
3,0,0.467708,0.313426,0.075,0.225
5,0,0.467969,0.312963,0.0744792,0.225926
7,0,0.467969,0.313426,0.0744792,0.225
9,0,0.467969,0.312963,0.0744792,0.225926
11,0,0.467708,0.313426,0.075,0.225
13,0,0.467969,0.312963,0.0744792,0.225926
15,0,0.467708,0.312963,0.075,0.224074
17,0,0.467708,0.3125,0.075,0.226852
19,0,0.467708,0.312963,0.075,0.225926
21,0,0.467708,0.312963,0.075,0.225926
23,0,0.467708,0.3125,0.075,0.225
25,0,0.467708,0.312963,0.075,0.225926
27,0,0.467708,0.312963,0.075,0.225926
29,0,0.467708,0.312963,0.075,0.225926
31,0,0.467708,0.3125,0.075,0.225
33,0,0.467708,0.3125,0.075,0.225
35,0,0.467448,0.312963,0.0744792,0.224074
37,0,0.467708,0.312963,0.075,0.225926
39,0,0.467708,0.312963,0.075,0.225926
41,0,0.467969,0.312963,0.0744792,0.225926
43,0,0.467708,0.312963,0.075,0.225926
45,0,0.467708,0.312963,0.075,0.224074
47,0,0.467708,0.3125,0.075,0.225
49,0,0.467969,0.312963,0.0744792,0.224074
51,0,0.467708,0.3125,0.075,0.225
53,0,0.467708,0.312963,0.075,0.225926
55,0,0.467448,0.312963,0.0744792,0.225926
57,0,0.467708,0.312963,0.075,0.225926
59,0,0.467708,0.3125,0.075,0.225
61,0,0.467708,0.3125,0.075,0.225
63,0,0.467448,0.312963,0.0744792,0.225926
65,0,0.467708,0.312963,0.075,0.225926
67,0,0.467708,0.312963,0.075,0.225926
69,0,0.467708,0.312963,0.075,0.225926
71,0,0.467448,0.312963,0.0744792,0.225926
73,0,0.467708,0.312963,0.075,0.225926
75,0,0.467708,0.312963,0.075,0.225926
77,0,0.467708,0.312963,0.075,0.225926
79,0,0.467448,0.3125,0.0744792,0.225
81,0,0.467708,0.3125,0.075,0.225
83,0,0.467708,0.312963,0.075,0.225926
85,0,0.467708,0.312963,0.075,0.225926
87,0,0.467708,0.312963,0.075,0.225926
89,0,0.467708,0.312963,0.075,0.225926
91,0,0.467708,0.312963,0.075,0.225926
93,0,0.467708,0.312963,0.075,0.225926
95,0,0.467708,0.3125,0.075,0.225
97,0,0.467708,0.312963,0.075,0.225926
99,0,0.467708,0.312963,0.075,0.225926
101,0,0.467708,0.312963,0.075,0.225926
103,0,0.467969,0.312963,0.0744792,0.225926
105,0,0.467708,0.3125,0.075,0.225
107,0,0.467708,0.312963,0.075,0.225926
109,0,0.468229,0.312963,0.075,0.224074
111,0,0.467708,0.312963,0.075,0.225926
113,0,0.467708,0.312963,0.075,0.225926
115,0,0.467708,0.3125,0.075,0.225
117,0,0.467708,0.3125,0.075,0.225
119,0,0.467708,0.312963,0.075,0.225926
121,0,0.467708,0.312963,0.075,0.225926
123,0,0.467708,0.313426,0.075,0.225
125,0,0.467708,0.312963,0.075,0.225926
127,0,0.467708,0.312963,0.075,0.224074
129,0,0.467708,0.3125,0.075,0.225
131,0,0.467708,0.3125,0.075,0.225
133,0,0.467708,0.3125,0.075,0.225
135,0,0.467708,0.312963,0.075,0.224074
137,0,0.467708,0.312963,0.075,0.225926
139,0,0.467969,0.312963,0.0744792,0.225926
141,0,0.467708,0.313426,0.075,0.225
143,0,0.467708,0.3125,0.075,0.225
145,0,0.467969,0.3125,0.0744792,0.225
147,0,0.467708,0.312963,0.075,0.225926
149,0,0.467708,0.3125,0.075,0.225
151,0,0.467708,0.312037,0.075,0.224074
153,0,0.467708,0.312963,0.075,0.225926
155,0,0.467708,0.3125,0.075,0.225
157,0,0.467708,0.312963,0.075,0.225926
159,0,0.467708,0.312963,0.075,0.224074
161,0,0.467708,0.312963,0.075,0.225926
163,0,0.467708,0.3125,0.075,0.225
165,0,0.467708,0.3125,0.075,0.225
167,0,0.467708,0.3125,0.075,0.225
169,0,0.467448,0.312963,0.0744792,0.225926
171,0,0.467708,0.3125,0.075,0.225
173,0,0.467708,0.312963,0.075,0.225926
175,0,0.467708,0.312963,0.075,0.225926
177,0,0.467708,0.3125,0.075,0.225
179,0,0.467708,0.312963,0.0739583,0.224074
181,0,0.467708,0.312963,0.075,0.225926
183,0,0.467708,0.3125,0.075,0.225
185,0,0.467969,0.312963,0.0744792,0.224074
187,0,0.467708,0.3125,0.075,0.225
189,0,0.467708,0.3125,0.075,0.225
191,0,0.467708,0.3125,0.075,0.225
193,0,0.467708,0.3125,0.075,0.225
195,0,0.467708,0.312963,0.075,0.225926
197,0,0.467969,0.312963,0.0755208,0.225926
199,0,0.467708,0.3125,0.075,0.225
201,0,0.467448,0.3125,0.0744792,0.225
203,0,0.467708,0.312963,0.075,0.224074
205,0,0.467708,0.3125,0.075,0.225
207,0,0.467708,0.3125,0.075,0.225
209,0,0.467708,0.312963,0.075,0.225926
211,0,0.467708,0.3125,0.075,0.225
213,0,0.467708,0.3125,0.075,0.225
215,0,0.467708,0.312963,0.075,0.225926
217,0,0.467969,0.3125,0.0744792,0.225
219,0,0.467708,0.312963,0.075,0.225926
221,0,0.467708,0.3125,0.075,0.225
223,0,0.467708,0.3125,0.075,0.225
225,0,0.467969,0.312963,0.0744792,0.225926
227,0,0.467708,0.3125,0.075,0.225
229,0,0.467708,0.3125,0.075,0.225
231,0,0.467708,0.312963,0.075,0.225926
