,label,x,y,w,h
0,1,0.550521,0.3,0.0708333,0.201852
2,1,0.550521,0.299074,0.0708333,0.201852
4,1,0.550781,0.299537,0.0703125,0.202778
6,1,0.550521,0.299074,0.0708333,0.201852
8,1,0.550521,0.299074,0.0708333,0.201852
10,1,0.550521,0.299074,0.0708333,0.201852
12,1,0.55026,0.3,0.0703125,0.201852
14,1,0.55026,0.299074,0.0703125,0.201852
16,1,0.55026,0.3,0.0703125,0.201852
18,1,0.55026,0.3,0.0703125,0.201852
20,1,0.550521,0.299074,0.0708333,0.201852
22,1,0.550521,0.299074,0.0708333,0.201852
24,1,0.550521,0.299537,0.0708333,0.202778
26,1,0.550521,0.299537,0.0708333,0.202778
28,1,0.550521,0.3,0.0708333,0.201852
30,1,0.550521,0.3,0.0708333,0.201852
32,1,0.550521,0.299074,0.0708333,0.201852
34,1,0.550521,0.299074,0.0708333,0.201852
36,1,0.550521,0.299537,0.0708333,0.202778
38,1,0.550521,0.299074,0.0708333,0.201852
40,1,0.550521,0.299537,0.0708333,0.200926
42,1,0.550521,0.299537,0.0708333,0.202778
44,1,0.550521,0.299537,0.0708333,0.202778
46,1,0.550521,0.299074,0.0708333,0.201852
48,1,0.550521,0.3,0.0708333,0.201852
50,1,0.550521,0.299537,0.0708333,0.202778
52,1,0.550521,0.299537,0.0708333,0.202778
54,1,0.550521,0.299537,0.0708333,0.202778
56,1,0.550521,0.299537,0.0708333,0.202778
58,1,0.550521,0.299074,0.0708333,0.201852
60,1,0.55026,0.3,0.0703125,0.201852
62,1,0.550521,0.299537,0.0708333,0.202778
64,1,0.550521,0.299537,0.0708333,0.202778
66,1,0.550521,0.299537,0.0708333,0.202778
68,1,0.550521,0.299074,0.0708333,0.201852
70,1,0.550521,0.299537,0.0708333,0.202778
72,1,0.550521,0.299537,0.0708333,0.202778
74,1,0.550521,0.299074,0.0708333,0.201852
76,1,0.550521,0.299074,0.0708333,0.201852
78,1,0.55026,0.300463,0.0703125,0.200926
80,1,0.55026,0.3,0.0703125,0.201852
82,1,0.55026,0.3,0.0703125,0.201852
84,1,0.550521,0.299537,0.0708333,0.202778
86,1,0.550521,0.299537,0.0708333,0.202778
88,1,0.550521,0.299537,0.0708333,0.202778
90,1,0.550521,0.299074,0.0708333,0.201852
92,1,0.550521,0.299074,0.0708333,0.201852
94,1,0.550521,0.299537,0.0708333,0.202778
96,1,0.550521,0.299537,0.0708333,0.202778
98,1,0.55026,0.3,0.0703125,0.201852
100,1,0.550521,0.299537,0.0708333,0.202778
102,1,0.550521,0.299074,0.0708333,0.201852
104,1,0.550521,0.3,0.0697917,0.201852
106,1,0.55026,0.3,0.0703125,0.201852
108,1,0.55026,0.3,0.0703125,0.201852
110,1,0.55026,0.3,0.0703125,0.201852
112,1,0.550521,0.299537,0.0708333,0.202778
114,1,0.55026,0.3,0.0703125,0.201852
116,1,0.550521,0.299074,0.0708333,0.201852
118,1,0.55026,0.299537,0.0703125,0.200926
120,1,0.550521,0.299074,0.0708333,0.201852
122,1,0.55026,0.3,0.0703125,0.201852
124,1,0.550521,0.299074,0.0708333,0.201852
126,1,0.55026,0.3,0.0703125,0.201852
128,1,0.55026,0.3,0.0703125,0.201852
130,1,0.550521,0.299537,0.0708333,0.202778
