,label,x,y,w,h
1,1,0.553385,0.306481,0.0921875,0.2
3,1,0.553385,0.306481,0.0921875,0.2
5,1,0.553385,0.306481,0.0921875,0.2
7,1,0.553385,0.306481,0.0921875,0.2
9,1,0.553646,0.306481,0.0927083,0.2
11,1,0.553646,0.306481,0.0927083,0.2
13,1,0.553646,0.305556,0.0927083,0.2
15,1,0.553385,0.306481,0.0921875,0.2
17,1,0.553385,0.306481,0.0921875,0.2
19,1,0.553646,0.306481,0.0927083,0.2
21,1,0.553385,0.306481,0.0921875,0.2
23,1,0.553646,0.306481,0.0927083,0.2
25,1,0.553385,0.306019,0.0921875,0.200926
27,1,0.553646,0.306481,0.0927083,0.2
29,1,0.553646,0.306019,0.0916667,0.199074
31,1,0.553385,0.306481,0.0921875,0.2
33,1,0.553646,0.306481,0.0927083,0.201852
35,1,0.553385,0.306481,0.0921875,0.2
37,1,0.553646,0.306481,0.0916667,0.2
39,1,0.553385,0.306481,0.0921875,0.2
41,1,0.553385,0.306481,0.0921875,0.2
43,1,0.553385,0.306019,0.0921875,0.199074
45,1,0.553385,0.306481,0.0921875,0.2
47,1,0.553646,0.306481,0.0927083,0.2
49,1,0.553385,0.306481,0.0921875,0.2
51,1,0.553385,0.306481,0.0921875,0.2
53,1,0.553385,0.306481,0.0921875,0.2
55,1,0.553385,0.306481,0.0921875,0.2
57,1,0.553385,0.306481,0.0921875,0.2
59,1,0.553385,0.306481,0.0921875,0.2
61,1,0.553385,0.306481,0.0921875,0.2
63,1,0.553385,0.306481,0.0921875,0.2
65,1,0.553385,0.306944,0.0921875,0.200926
67,1,0.553646,0.306481,0.0927083,0.2
69,1,0.553385,0.306481,0.0921875,0.2
71,1,0.553385,0.306481,0.0921875,0.2
73,1,0.553646,0.306481,0.0927083,0.2
75,1,0.553385,0.306481,0.0921875,0.2
77,1,0.553385,0.306481,0.0921875,0.2
79,1,0.553385,0.306481,0.0921875,0.2
81,1,0.553385,0.306481,0.0921875,0.2
83,1,0.553385,0.306481,0.0921875,0.2
85,1,0.553385,0.306481,0.0921875,0.2
87,1,0.553646,0.306481,0.0916667,0.2
89,1,0.553646,0.306481,0.0927083,0.2
91,1,0.553385,0.306481,0.0921875,0.2
93,1,0.553385,0.306481,0.0921875,0.2
95,1,0.553646,0.306481,0.0927083,0.2
97,1,0.553646,0.306481,0.0927083,0.2
99,1,0.553385,0.306481,0.0921875,0.2
101,1,0.553385,0.306481,0.0921875,0.2
103,1,0.553385,0.306481,0.0921875,0.2
105,1,0.553385,0.306481,0.0921875,0.2
107,1,0.553385,0.306481,0.0921875,0.2
109,1,0.553385,0.306481,0.0921875,0.2
111,1,0.553385,0.306481,0.0921875,0.2
113,1,0.553385,0.306481,0.0921875,0.2
115,1,0.553385,0.306481,0.0921875,0.2
117,1,0.553385,0.306481,0.0921875,0.2
119,1,0.553385,0.306481,0.0921875,0.2
121,1,0.553385,0.306481,0.0921875,0.2
123,1,0.553646,0.306481,0.0927083,0.2
125,1,0.553385,0.306481,0.0921875,0.2
127,1,0.553385,0.306481,0.0921875,0.2
129,1,0.553385,0.306481,0.0921875,0.2
131,1,0.553385,0.306481,0.0921875,0.2
133,1,0.553646,0.306481,0.0927083,0.2
135,1,0.553646,0.306481,0.0927083,0.2
137,1,0.553906,0.306481,0.0921875,0.2
139,1,0.553385,0.306481,0.0921875,0.2
141,1,0.553385,0.306481,0.0921875,0.2
143,1,0.553385,0.306481,0.0921875,0.2
145,1,0.553646,0.306481,0.0927083,0.2
147,1,0.553646,0.306481,0.0927083,0.2
149,1,0.553906,0.306019,0.0921875,0.199074
151,1,0.553385,0.306481,0.0921875,0.2
153,1,0.553646,0.306481,0.0927083,0.2
155,1,0.553385,0.306481,0.0921875,0.2
157,1,0.553385,0.306481,0.0921875,0.2
159,1,0.553646,0.306481,0.0927083,0.2
161,1,0.553646,0.306481,0.0927083,0.2
163,1,0.553385,0.306019,0.0921875,0.199074
165,1,0.553646,0.306481,0.0927083,0.2
167,1,0.553646,0.306481,0.0927083,0.2
169,1,0.553385,0.306481,0.0921875,0.2
171,1,0.553646,0.306481,0.0927083,0.2
173,1,0.553385,0.306481,0.0921875,0.2
175,1,0.553646,0.306481,0.0927083,0.2
177,1,0.553646,0.306481,0.0927083,0.2
179,1,0.553385,0.306481,0.0921875,0.2
181,1,0.553646,0.306481,0.0927083,0.2
183,1,0.553385,0.306481,0.0921875,0.2
185,1,0.553646,0.306481,0.0927083,0.2
187,1,0.553646,0.306481,0.0927083,0.2
189,1,0.553385,0.306481,0.0921875,0.2
191,1,0.553646,0.306481,0.0927083,0.2
193,1,0.553385,0.306481,0.0921875,0.2
195,1,0.553385,0.306481,0.0921875,0.2
197,1,0.553385,0.306481,0.0921875,0.2
199,1,0.553385,0.306481,0.0921875,0.2
201,1,0.553385,0.306481,0.0921875,0.2
203,1,0.553385,0.306019,0.0921875,0.199074
205,1,0.553385,0.306481,0.0921875,0.2
207,1,0.553646,0.306481,0.0927083,0.2
209,1,0.553385,0.306481,0.0921875,0.2
211,1,0.553385,0.306481,0.0921875,0.2
213,1,0.553646,0.306481,0.0927083,0.2
215,1,0.553646,0.306481,0.0927083,0.2
217,1,0.553385,0.306481,0.0921875,0.2
219,1,0.553646,0.306481,0.0927083,0.2
221,1,0.553646,0.306481,0.0927083,0.2
223,1,0.553385,0.306481,0.0921875,0.2
225,1,0.553385,0.306481,0.0921875,0.2
227,1,0.553385,0.306481,0.0921875,0.2
229,1,0.553646,0.306481,0.0927083,0.2
231,1,0.553646,0.306481,0.0927083,0.2
233,1,0.553646,0.306481,0.0927083,0.2
235,1,0.553385,0.306481,0.0921875,0.2
237,1,0.553385,0.306481,0.0921875,0.2
239,1,0.553385,0.306481,0.0921875,0.2
241,1,0.553385,0.306481,0.0921875,0.2
243,1,0.553385,0.306481,0.0921875,0.2
245,1,0.553646,0.306481,0.0927083,0.2
247,1,0.553646,0.306481,0.0927083,0.2
249,1,0.553385,0.306481,0.0921875,0.2
251,1,0.553646,0.306481,0.0927083,0.2
253,1,0.553385,0.306481,0.0921875,0.2
255,1,0.553646,0.306481,0.0927083,0.2
257,1,0.553385,0.306481,0.0921875,0.2
259,1,0.553646,0.306481,0.0927083,0.2
261,1,0.553385,0.306481,0.0921875,0.2
263,1,0.553646,0.306481,0.0927083,0.2
265,1,0.553646,0.306481,0.0927083,0.2
267,1,0.553385,0.306481,0.0921875,0.2
269,1,0.553646,0.306481,0.0927083,0.2
271,1,0.553646,0.306481,0.0927083,0.2
273,1,0.553646,0.306481,0.0927083,0.2
275,1,0.553646,0.306481,0.0927083,0.2
277,1,0.553385,0.306481,0.0921875,0.2
279,1,0.553385,0.306481,0.0921875,0.2
281,1,0.553385,0.306481,0.0921875,0.2
283,1,0.553385,0.306019,0.0921875,0.200926
285,1,0.553385,0.306481,0.0921875,0.2
287,1,0.553385,0.306481,0.0921875,0.2
289,1,0.553385,0.306481,0.0921875,0.2
291,1,0.553385,0.306481,0.0921875,0.2
293,1,0.553646,0.306481,0.0927083,0.2
295,1,0.553646,0.306481,0.0927083,0.2
297,1,0.553646,0.306481,0.0927083,0.2
299,1,0.553646,0.306481,0.0916667,0.2
301,1,0.553646,0.306481,0.0927083,0.2
303,1,0.553646,0.306481,0.0927083,0.2
305,1,0.553385,0.306481,0.0921875,0.2
307,1,0.553385,0.306481,0.0921875,0.2
309,1,0.553646,0.306481,0.0927083,0.2
311,1,0.553646,0.306481,0.0927083,0.2
313,1,0.553385,0.306481,0.0921875,0.2
315,1,0.553385,0.306481,0.0921875,0.2
317,1,0.553385,0.306481,0.0921875,0.2
319,1,0.553646,0.306481,0.0927083,0.2
321,1,0.553385,0.306481,0.0921875,0.2
323,1,0.553385,0.306481,0.0921875,0.2
325,1,0.553646,0.306481,0.0927083,0.2
327,1,0.553385,0.306481,0.0921875,0.2
329,1,0.553385,0.306481,0.0921875,0.2
331,1,0.553646,0.306481,0.0927083,0.2
333,1,0.553385,0.306481,0.0921875,0.2
335,1,0.553385,0.306481,0.0921875,0.2
337,1,0.553646,0.306481,0.0927083,0.2
339,1,0.553646,0.306481,0.0927083,0.2
341,1,0.553385,0.306481,0.0921875,0.2
343,1,0.553646,0.306019,0.0927083,0.199074
345,1,0.553646,0.306481,0.0927083,0.2
347,1,0.553646,0.306481,0.0927083,0.2
349,1,0.553385,0.306481,0.0921875,0.2
351,1,0.553646,0.306481,0.0927083,0.2
353,1,0.553646,0.306481,0.0927083,0.2
355,1,0.553385,0.306481,0.0921875,0.2
357,1,0.553646,0.306481,0.0927083,0.2
359,1,0.553646,0.306481,0.0927083,0.2
361,1,0.553646,0.306481,0.0927083,0.2
363,1,0.553646,0.306481,0.0927083,0.2
365,1,0.553646,0.306481,0.0927083,0.2
367,1,0.553646,0.306481,0.0927083,0.2
369,1,0.553646,0.306481,0.0927083,0.2
371,1,0.553646,0.306481,0.0927083,0.2
373,1,0.553646,0.306481,0.0927083,0.2
375,1,0.553646,0.306481,0.0927083,0.2
377,1,0.553646,0.306481,0.0927083,0.2
379,1,0.553385,0.306481,0.0921875,0.2
381,1,0.553646,0.306481,0.0927083,0.2
383,1,0.553646,0.306481,0.0927083,0.2
385,1,0.553646,0.306481,0.0927083,0.2
387,1,0.553385,0.306481,0.0921875,0.2
389,1,0.553385,0.306481,0.0921875,0.2
391,1,0.553646,0.306481,0.0927083,0.2
393,1,0.553646,0.306481,0.0927083,0.2
395,1,0.553385,0.306481,0.0921875,0.2
397,1,0.553385,0.306481,0.0921875,0.2
399,1,0.553385,0.306481,0.0921875,0.2
401,1,0.553646,0.306481,0.0927083,0.2
403,1,0.553385,0.306481,0.0932292,0.2
405,1,0.553385,0.306019,0.0921875,0.200926
407,1,0.553646,0.306481,0.0927083,0.2
409,1,0.553385,0.306481,0.0921875,0.2
411,1,0.553646,0.306481,0.0927083,0.2
413,1,0.553646,0.306019,0.0927083,0.200926
415,1,0.553385,0.306019,0.0932292,0.200926
417,1,0.553646,0.306019,0.0927083,0.200926
419,1,0.553385,0.306019,0.0932292,0.200926
421,1,0.553646,0.306019,0.09375,0.200926
423,1,0.553646,0.306019,0.09375,0.200926
425,1,0.553646,0.306019,0.0927083,0.200926
427,1,0.553385,0.306019,0.0932292,0.200926
429,1,0.553385,0.306019,0.0932292,0.200926
431,1,0.553385,0.306019,0.0932292,0.200926
433,1,0.553646,0.306019,0.0927083,0.200926
435,1,0.553125,0.306019,0.0927083,0.200926
437,1,0.553385,0.306019,0.0932292,0.200926
439,1,0.553646,0.306019,0.0927083,0.200926
441,1,0.553385,0.306019,0.0932292,0.200926
443,1,0.553646,0.306019,0.0927083,0.200926
445,1,0.553385,0.306019,0.0932292,0.200926
447,1,0.553385,0.306019,0.0932292,0.200926
449,1,0.553646,0.306019,0.0927083,0.200926
451,1,0.553646,0.306019,0.0927083,0.200926
453,1,0.553125,0.306019,0.0927083,0.200926
455,1,0.553646,0.306019,0.0927083,0.200926
457,1,0.553385,0.306019,0.0932292,0.200926
459,1,0.553385,0.306019,0.0932292,0.200926
461,1,0.553385,0.306019,0.0932292,0.200926
463,1,0.553646,0.306019,0.0927083,0.200926
465,1,0.553385,0.306019,0.0932292,0.200926
467,1,0.553125,0.306019,0.0927083,0.200926
