,label,x,y,w,h
0,1,0.56875,0.577778,0.1,0.17037
2,1,0.56875,0.578241,0.1,0.171296
4,1,0.56875,0.577778,0.1,0.17037
6,1,0.56875,0.577778,0.1,0.17037
8,1,0.56875,0.577778,0.1,0.17037
10,1,0.56875,0.577778,0.1,0.17037
12,1,0.56849,0.577778,0.0994792,0.17037
14,1,0.56849,0.577778,0.0994792,0.17037
16,1,0.56849,0.577315,0.0994792,0.171296
18,1,0.56849,0.577778,0.0994792,0.17037
20,1,0.56875,0.577778,0.1,0.17037
22,1,0.56849,0.577315,0.0994792,0.171296
24,1,0.56849,0.577778,0.0994792,0.17037
26,1,0.56849,0.577778,0.0994792,0.17037
28,1,0.56849,0.577778,0.0994792,0.17037
30,1,0.56849,0.577778,0.0994792,0.17037
32,1,0.56849,0.577778,0.0994792,0.17037
34,1,0.56849,0.577778,0.0994792,0.17037
36,1,0.56849,0.577778,0.0994792,0.17037
38,1,0.56849,0.577778,0.0994792,0.17037
40,1,0.56849,0.577778,0.0994792,0.17037
42,1,0.56849,0.577778,0.0994792,0.17037
44,1,0.56849,0.577778,0.0994792,0.17037
46,1,0.56849,0.577778,0.0994792,0.17037
48,1,0.568229,0.577778,0.0989583,0.17037
50,1,0.56849,0.577778,0.0994792,0.17037
52,1,0.56849,0.577778,0.0994792,0.17037
54,1,0.56849,0.577778,0.0994792,0.17037
56,1,0.56849,0.577778,0.0994792,0.17037
58,1,0.56875,0.577778,0.1,0.17037
60,1,0.56849,0.577315,0.0994792,0.171296
62,1,0.56849,0.577778,0.0994792,0.17037
64,1,0.56849,0.577315,0.0994792,0.171296
66,1,0.56849,0.577315,0.0994792,0.171296
68,1,0.56849,0.577315,0.0994792,0.171296
70,1,0.56849,0.577315,0.0994792,0.171296
72,1,0.56849,0.577778,0.0994792,0.17037
74,1,0.56849,0.577778,0.0994792,0.17037
76,1,0.56875,0.577315,0.1,0.171296
78,1,0.56849,0.577778,0.0994792,0.17037
80,1,0.56875,0.577315,0.1,0.171296
82,1,0.56849,0.577315,0.0994792,0.171296
84,1,0.56849,0.577778,0.0994792,0.17037
86,1,0.56849,0.577315,0.0994792,0.171296
88,1,0.56875,0.577778,0.1,0.17037
90,1,0.56875,0.577315,0.1,0.171296
92,1,0.56849,0.577315,0.0994792,0.171296
94,1,0.56849,0.577315,0.0994792,0.171296
96,1,0.569271,0.577778,0.101042,0.168519
98,1,0.56875,0.577315,0.1,0.171296
100,1,0.56875,0.577315,0.1,0.171296
102,1,0.56849,0.577315,0.0994792,0.171296
104,1,0.56849,0.577778,0.0994792,0.17037
106,1,0.56849,0.577315,0.0994792,0.171296
108,1,0.56849,0.577315,0.0994792,0.171296
110,1,0.56849,0.577315,0.0994792,0.171296
112,1,0.56849,0.577315,0.0994792,0.171296
114,1,0.56849,0.577315,0.0994792,0.171296
116,1,0.56849,0.577315,0.0994792,0.171296
118,1,0.56875,0.577315,0.1,0.171296
120,1,0.56875,0.577315,0.1,0.171296
122,1,0.56849,0.577315,0.0994792,0.171296
124,1,0.56875,0.577315,0.1,0.171296
126,1,0.56875,0.577315,0.1,0.171296
128,1,0.56875,0.577315,0.1,0.171296
130,1,0.56849,0.577315,0.0994792,0.171296
132,1,0.56849,0.577315,0.0994792,0.171296
134,1,0.56849,0.577315,0.0994792,0.171296
136,1,0.56849,0.577778,0.0994792,0.17037
138,1,0.56849,0.577315,0.0994792,0.171296
140,1,0.56849,0.577315,0.0994792,0.171296
142,1,0.56849,0.577778,0.0994792,0.17037
144,1,0.56849,0.577778,0.0994792,0.17037
146,1,0.56849,0.577315,0.0994792,0.171296
148,1,0.56849,0.577778,0.0994792,0.17037
150,1,0.56849,0.577778,0.0994792,0.17037
152,1,0.569271,0.577778,0.101042,0.168519
154,1,0.56849,0.577778,0.0994792,0.17037
156,1,0.56849,0.577778,0.0994792,0.17037
158,1,0.56875,0.577778,0.1,0.17037
160,1,0.56849,0.577778,0.0994792,0.17037
162,1,0.56849,0.577778,0.0994792,0.17037
164,1,0.56849,0.577315,0.0994792,0.171296
166,1,0.568229,0.577315,0.1,0.171296
168,1,0.56849,0.577315,0.0994792,0.171296
170,1,0.56849,0.577315,0.0994792,0.171296
172,1,0.56849,0.577315,0.0994792,0.171296
174,1,0.56849,0.577315,0.0994792,0.171296
176,1,0.56849,0.577315,0.0994792,0.171296
178,1,0.56849,0.577315,0.0994792,0.171296
180,1,0.569271,0.577778,0.101042,0.168519
182,1,0.569271,0.577778,0.101042,0.168519
184,1,0.568229,0.577315,0.1,0.171296
186,1,0.569271,0.577778,0.101042,0.168519
188,1,0.56901,0.577778,0.101562,0.168519
190,1,0.56849,0.577315,0.100521,0.171296
192,1,0.56901,0.577778,0.101562,0.168519
194,1,0.56849,0.577315,0.0994792,0.171296
196,1,0.56849,0.577315,0.0994792,0.171296
198,1,0.56901,0.578241,0.101562,0.167593
200,1,0.56901,0.577778,0.101562,0.168519
202,1,0.568229,0.577315,0.1,0.171296
204,1,0.56849,0.577315,0.0994792,0.171296
206,1,0.56901,0.577778,0.101562,0.168519
208,1,0.56849,0.577315,0.0994792,0.171296
210,1,0.56849,0.577778,0.0994792,0.17037
212,1,0.56849,0.577315,0.0994792,0.171296
214,1,0.56849,0.577778,0.0994792,0.17037
216,1,0.56849,0.577778,0.0994792,0.17037
218,1,0.56849,0.577315,0.0994792,0.171296
220,1,0.56849,0.577315,0.0994792,0.171296
222,1,0.56849,0.577315,0.0994792,0.171296
224,1,0.56875,0.577315,0.0989583,0.169444
226,1,0.56849,0.577778,0.0994792,0.17037
228,1,0.56849,0.577315,0.0994792,0.169444
230,1,0.56849,0.577778,0.0994792,0.17037
232,1,0.56849,0.577778,0.0994792,0.17037
234,1,0.56849,0.577315,0.0994792,0.171296
236,1,0.56849,0.577315,0.0994792,0.171296
238,1,0.56849,0.577778,0.0994792,0.17037
240,1,0.56849,0.577315,0.0994792,0.171296
242,1,0.56849,0.577315,0.0994792,0.171296
244,1,0.56849,0.577778,0.0994792,0.17037
246,1,0.569271,0.578241,0.101042,0.167593
248,1,0.56849,0.577315,0.0994792,0.171296
250,1,0.56849,0.577315,0.0994792,0.169444
252,1,0.56849,0.577778,0.0994792,0.17037
254,1,0.56849,0.577315,0.0994792,0.169444
256,1,0.56849,0.577778,0.0994792,0.17037
258,1,0.568229,0.577778,0.1,0.17037
260,1,0.56849,0.577315,0.0994792,0.171296
262,1,0.56849,0.577778,0.0994792,0.17037
264,1,0.56849,0.577315,0.0994792,0.171296
266,1,0.56849,0.577315,0.0994792,0.171296
268,1,0.56849,0.577778,0.0994792,0.17037
270,1,0.56849,0.577315,0.0994792,0.171296
272,1,0.56849,0.577778,0.0994792,0.17037
274,1,0.56849,0.577778,0.0994792,0.17037
276,1,0.56901,0.577778,0.101562,0.168519
278,1,0.56849,0.577778,0.0994792,0.17037
280,1,0.569271,0.577778,0.101042,0.168519
282,1,0.568229,0.576852,0.1,0.17037
284,1,0.568229,0.577778,0.0989583,0.17037
286,1,0.56849,0.577778,0.0994792,0.17037
288,1,0.56901,0.578241,0.101562,0.167593
290,1,0.569271,0.578241,0.101042,0.167593
292,1,0.56849,0.577315,0.0994792,0.171296
294,1,0.56849,0.577778,0.0994792,0.17037
296,1,0.56849,0.577315,0.0994792,0.171296
298,1,0.56849,0.577778,0.0994792,0.17037
300,1,0.56849,0.577778,0.0994792,0.17037
302,1,0.56849,0.577315,0.0994792,0.171296
