,label,x,y,w,h
0,1,0.444531,0.550463,0.0848958,0.228704
3,1,0.444531,0.550463,0.0848958,0.228704
5,1,0.444531,0.550463,0.0848958,0.228704
6,1,0.444531,0.550463,0.0848958,0.228704
8,1,0.444271,0.550926,0.0854167,0.22963
10,1,0.444271,0.550926,0.0854167,0.22963
12,1,0.444531,0.550926,0.0848958,0.22963
14,1,0.444271,0.550926,0.0854167,0.22963
16,1,0.444531,0.550926,0.0848958,0.22963
18,1,0.444271,0.551389,0.0854167,0.230556
20,1,0.444531,0.550926,0.0848958,0.22963
22,1,0.444531,0.550926,0.0848958,0.22963
24,1,0.444271,0.551389,0.084375,0.230556
26,1,0.444271,0.550926,0.0854167,0.231481
28,1,0.44401,0.550926,0.0848958,0.231481
30,1,0.44401,0.550926,0.0848958,0.231481
32,1,0.444271,0.550926,0.0854167,0.231481
34,1,0.444271,0.550926,0.0854167,0.231481
36,1,0.44401,0.550926,0.0848958,0.231481
38,1,0.44401,0.551389,0.0848958,0.232407
40,1,0.44401,0.551389,0.0848958,0.232407
42,1,0.44401,0.551389,0.0848958,0.232407
44,1,0.44401,0.551389,0.0848958,0.232407
47,1,0.556771,0.547685,0.08125,0.206481
49,1,0.557031,0.547685,0.0807292,0.206481
51,1,0.557292,0.548148,0.08125,0.205556
53,1,0.557292,0.548148,0.08125,0.205556
55,1,0.557031,0.548148,0.0807292,0.207407
56,1,0.44349,0.549074,0.0848958,0.22963
59,1,0.557292,0.548148,0.08125,0.205556
61,1,0.557292,0.548148,0.08125,0.207407
63,1,0.557292,0.547685,0.08125,0.206481
65,1,0.557292,0.547685,0.08125,0.206481
67,1,0.557292,0.548148,0.08125,0.207407
69,1,0.557031,0.548148,0.0807292,0.205556
71,1,0.557031,0.548148,0.0807292,0.205556
73,1,0.557031,0.547685,0.0807292,0.206481
75,1,0.557813,0.548611,0.0822917,0.210185
77,1,0.557552,0.549074,0.0828125,0.211111
79,1,0.557031,0.547685,0.0807292,0.206481
81,1,0.557292,0.547685,0.0802083,0.206481
83,1,0.557552,0.547685,0.0807292,0.206481
84,1,0.44375,0.550926,0.084375,0.233333
87,1,0.557552,0.547685,0.0807292,0.206481
89,1,0.557292,0.547685,0.0802083,0.206481
91,1,0.557292,0.547685,0.0802083,0.206481
93,1,0.557031,0.547685,0.0807292,0.206481
95,1,0.557292,0.549074,0.0822917,0.211111
97,1,0.557292,0.549074,0.0822917,0.211111
99,1,0.557031,0.547685,0.0807292,0.206481
100,1,0.44375,0.550926,0.0854167,0.233333
103,1,0.557031,0.547685,0.0807292,0.206481
105,1,0.557031,0.547685,0.0807292,0.206481
107,1,0.557031,0.547685,0.0807292,0.208333
109,1,0.557031,0.548148,0.0807292,0.207407
111,1,0.557031,0.547685,0.0807292,0.206481
113,1,0.557031,0.548148,0.0807292,0.207407
115,1,0.557031,0.548148,0.0807292,0.207407
117,1,0.557031,0.548148,0.0807292,0.207407
119,1,0.557292,0.547685,0.08125,0.208333
121,1,0.557031,0.548148,0.0807292,0.207407
123,1,0.557031,0.547685,0.0807292,0.206481
125,1,0.557031,0.548148,0.0807292,0.207407
127,1,0.557292,0.547685,0.08125,0.206481
129,1,0.557292,0.548148,0.08125,0.207407
131,1,0.557031,0.548148,0.0807292,0.207407
133,1,0.557292,0.548148,0.08125,0.207407
135,1,0.557031,0.547222,0.0807292,0.207407
137,1,0.557031,0.547685,0.0807292,0.206481
139,1,0.557031,0.547685,0.0807292,0.208333
141,1,0.557031,0.548148,0.0807292,0.207407
143,1,0.557031,0.548148,0.0807292,0.207407
145,1,0.557031,0.548148,0.0807292,0.207407
147,1,0.557031,0.547685,0.0807292,0.206481
149,1,0.557031,0.547685,0.0807292,0.206481
151,1,0.557031,0.548611,0.0807292,0.206481
153,1,0.557031,0.547685,0.0807292,0.206481
155,1,0.557031,0.548148,0.0807292,0.207407
157,1,0.557292,0.547685,0.08125,0.206481
159,1,0.557031,0.547685,0.0807292,0.206481
161,1,0.557031,0.548148,0.0807292,0.207407
163,1,0.557031,0.547685,0.0807292,0.206481
165,1,0.557031,0.548148,0.0807292,0.207407
167,1,0.557292,0.548148,0.0802083,0.205556
169,1,0.557031,0.547685,0.0807292,0.206481
171,1,0.557031,0.547685,0.0807292,0.206481
173,1,0.557031,0.548148,0.0807292,0.207407
175,1,0.557292,0.548148,0.08125,0.207407
177,1,0.557031,0.548148,0.0807292,0.205556
179,1,0.557292,0.548148,0.0802083,0.207407
181,1,0.557292,0.548611,0.08125,0.206481
183,1,0.557031,0.547685,0.0807292,0.206481
185,1,0.557292,0.547685,0.08125,0.206481
187,1,0.557552,0.548148,0.0807292,0.207407
189,1,0.557031,0.548148,0.0807292,0.207407
191,1,0.557292,0.548148,0.08125,0.207407
193,1,0.557292,0.547685,0.08125,0.206481
195,1,0.557292,0.548148,0.0802083,0.207407
197,1,0.557552,0.549074,0.0828125,0.211111
199,1,0.557292,0.548611,0.0822917,0.210185
201,1,0.557552,0.548611,0.0817708,0.210185
203,1,0.557552,0.548611,0.0828125,0.210185
205,1,0.557031,0.547685,0.0807292,0.206481
207,1,0.557552,0.548611,0.0828125,0.210185
209,1,0.557292,0.547685,0.0802083,0.206481
211,1,0.557552,0.549074,0.0828125,0.211111
213,1,0.557031,0.548148,0.0807292,0.207407
215,1,0.557552,0.549074,0.0828125,0.211111
217,1,0.557292,0.547685,0.0802083,0.206481
219,1,0.557292,0.549074,0.0822917,0.211111
221,1,0.557813,0.549074,0.0822917,0.211111
223,1,0.557031,0.547685,0.0807292,0.206481
225,1,0.557552,0.548148,0.0807292,0.207407
227,1,0.557292,0.547685,0.0802083,0.206481
229,1,0.557031,0.548148,0.0807292,0.207407
231,1,0.557292,0.548611,0.0822917,0.210185
232,1,0.44349,0.550926,0.0848958,0.233333
235,1,0.557552,0.549074,0.0817708,0.211111
236,1,0.44375,0.550463,0.0854167,0.232407
239,1,0.557292,0.547685,0.0802083,0.206481
241,1,0.557552,0.549074,0.0828125,0.211111
243,1,0.557292,0.547685,0.0802083,0.206481
245,1,0.557292,0.548611,0.0822917,0.210185
247,1,0.557552,0.548611,0.0828125,0.210185
249,1,0.557031,0.547685,0.0807292,0.206481
251,1,0.557031,0.547685,0.0807292,0.206481
253,1,0.557292,0.547685,0.08125,0.206481
254,1,0.44375,0.550463,0.084375,0.232407
257,1,0.557292,0.547685,0.0802083,0.206481
259,1,0.557292,0.548611,0.0822917,0.210185
260,1,0.44349,0.550463,0.0848958,0.232407
263,1,0.557031,0.547685,0.0807292,0.206481
265,1,0.557552,0.547685,0.0807292,0.206481
267,1,0.557552,0.548611,0.0828125,0.210185
269,1,0.557292,0.548611,0.0822917,0.210185
271,1,0.557552,0.549074,0.0828125,0.211111
273,1,0.557031,0.547685,0.0807292,0.206481
275,1,0.557031,0.547685,0.0807292,0.206481
277,1,0.557292,0.547685,0.08125,0.206481
278,1,0.44375,0.550463,0.084375,0.232407
281,1,0.557031,0.547685,0.0807292,0.206481
283,1,0.557813,0.549074,0.0822917,0.211111
285,1,0.557292,0.548148,0.0802083,0.205556
287,1,0.557552,0.547685,0.0807292,0.206481
289,1,0.557813,0.549074,0.0822917,0.211111
291,1,0.557552,0.547685,0.0807292,0.206481
293,1,0.557292,0.548611,0.0822917,0.210185
294,1,0.44375,0.550463,0.0854167,0.232407
297,1,0.557292,0.548148,0.08125,0.207407
299,1,0.557552,0.549074,0.0828125,0.211111
301,1,0.557292,0.548611,0.0822917,0.210185
303,1,0.557292,0.549074,0.0822917,0.211111
305,1,0.557552,0.548611,0.0817708,0.210185
306,1,0.44401,0.550926,0.0848958,0.233333
309,1,0.557292,0.549074,0.0822917,0.211111
311,1,0.557292,0.548148,0.08125,0.207407
313,1,0.557031,0.547685,0.0807292,0.206481
315,1,0.557031,0.548148,0.0807292,0.207407
317,1,0.557031,0.547685,0.0807292,0.206481
319,1,0.557031,0.548148,0.0807292,0.207407
321,1,0.557031,0.548148,0.0807292,0.207407
323,1,0.557292,0.548611,0.0822917,0.210185
325,1,0.557031,0.547685,0.0807292,0.206481
327,1,0.557552,0.549074,0.0828125,0.211111
329,1,0.557292,0.547685,0.0802083,0.206481
331,1,0.557031,0.547685,0.0807292,0.206481
333,1,0.557552,0.548611,0.0828125,0.210185
335,1,0.557031,0.547685,0.0807292,0.206481
337,1,0.557813,0.549074,0.0822917,0.211111
339,1,0.557292,0.549074,0.0822917,0.211111
341,1,0.557031,0.547685,0.0807292,0.206481
343,1,0.557552,0.548611,0.0828125,0.210185
345,1,0.557031,0.547685,0.0807292,0.206481
347,1,0.557552,0.548148,0.0807292,0.207407
349,1,0.557292,0.547685,0.08125,0.206481
351,1,0.557031,0.548148,0.0807292,0.207407
353,1,0.557031,0.547685,0.0807292,0.206481
355,1,0.557031,0.548148,0.0807292,0.207407
357,1,0.557292,0.547685,0.0802083,0.206481
359,1,0.557552,0.549074,0.0817708,0.211111
361,1,0.557292,0.548611,0.0822917,0.210185
363,1,0.557031,0.547685,0.0807292,0.206481
365,1,0.557292,0.548611,0.0822917,0.210185
367,1,0.557031,0.548148,0.0807292,0.207407
369,1,0.557292,0.548148,0.0802083,0.207407
371,1,0.557031,0.548148,0.0807292,0.207407
373,1,0.557031,0.547685,0.0807292,0.206481
375,1,0.557552,0.549074,0.0828125,0.211111
377,1,0.557292,0.548148,0.0802083,0.207407
379,1,0.557031,0.548148,0.0807292,0.207407
381,1,0.557292,0.548611,0.0822917,0.210185
383,1,0.557552,0.547685,0.0807292,0.206481
385,1,0.557292,0.549074,0.0822917,0.211111
387,1,0.557031,0.547685,0.0807292,0.206481
389,1,0.557031,0.548148,0.0807292,0.207407
391,1,0.557031,0.548148,0.0807292,0.207407
393,1,0.557292,0.548148,0.0802083,0.207407
395,1,0.557552,0.549074,0.0817708,0.211111
397,1,0.557292,0.549074,0.0822917,0.211111
399,1,0.557292,0.547685,0.0802083,0.206481
401,1,0.557552,0.549074,0.0828125,0.211111
403,1,0.557292,0.547685,0.0802083,0.206481
405,1,0.557292,0.548148,0.0802083,0.207407
407,1,0.557292,0.548148,0.08125,0.207407
409,1,0.557031,0.548148,0.0807292,0.207407
411,1,0.557292,0.548148,0.08125,0.207407
413,1,0.557552,0.548148,0.0807292,0.207407
415,1,0.557813,0.549074,0.0822917,0.211111
417,1,0.557031,0.548148,0.0807292,0.207407
419,1,0.557552,0.549074,0.0828125,0.211111
421,1,0.557813,0.549074,0.0822917,0.211111
423,1,0.557292,0.547685,0.0802083,0.206481
425,1,0.557813,0.548611,0.0822917,0.210185
427,1,0.557292,0.548148,0.0802083,0.207407
429,1,0.557552,0.547685,0.0807292,0.206481
431,1,0.557552,0.549074,0.0817708,0.211111
433,1,0.557292,0.547685,0.08125,0.206481
435,1,0.557031,0.547685,0.0807292,0.206481
437,1,0.557552,0.548148,0.0807292,0.207407
439,1,0.557292,0.548148,0.0802083,0.207407
441,1,0.557292,0.547685,0.0802083,0.206481
443,1,0.557292,0.547685,0.0802083,0.206481
445,1,0.557292,0.548148,0.0802083,0.207407
447,1,0.557292,0.547685,0.0802083,0.206481
