,label,x,y,w,h
1,0,0.44401,0.549074,0.0880208,0.227778
2,0,0.44401,0.549537,0.0869792,0.226852
4,0,0.44375,0.549074,0.0875,0.227778
7,0,0.44375,0.549537,0.0875,0.226852
9,0,0.44349,0.549537,0.0880208,0.228704
11,0,0.44375,0.549537,0.0875,0.228704
13,0,0.44401,0.55,0.0869792,0.227778
15,0,0.44375,0.549537,0.0875,0.228704
17,0,0.44375,0.549537,0.0875,0.228704
19,0,0.44375,0.549537,0.0875,0.228704
21,0,0.44401,0.55,0.0869792,0.227778
23,0,0.44375,0.549537,0.0875,0.228704
25,0,0.44375,0.549537,0.0875,0.228704
27,0,0.44375,0.549537,0.0875,0.228704
29,0,0.44349,0.549537,0.0869792,0.228704
31,0,0.44375,0.549537,0.0875,0.228704
33,0,0.44349,0.55,0.0880208,0.22963
35,0,0.443229,0.55,0.0875,0.22963
37,0,0.443229,0.55,0.0875,0.22963
39,0,0.443229,0.55,0.0875,0.22963
41,0,0.443229,0.55,0.0875,0.22963
43,0,0.443229,0.55,0.0875,0.22963
45,0,0.44349,0.55,0.0869792,0.22963
46,0,0.443229,0.55,0.0875,0.22963
48,0,0.443229,0.55,0.0875,0.22963
50,0,0.443229,0.549074,0.0864583,0.231481
52,0,0.442969,0.549074,0.0869792,0.231481
54,0,0.443229,0.549074,0.0864583,0.231481
57,0,0.44349,0.549074,0.0869792,0.22963
58,0,0.442969,0.549074,0.0869792,0.231481
60,0,0.442969,0.549074,0.0869792,0.231481
62,0,0.442969,0.548611,0.0869792,0.230556
64,0,0.442969,0.549074,0.0869792,0.231481
66,0,0.442969,0.549074,0.0869792,0.231481
68,0,0.442969,0.549074,0.0859375,0.231481
70,0,0.442708,0.548611,0.0864583,0.230556
72,0,0.443229,0.549074,0.0875,0.22963
74,0,0.442708,0.548611,0.0864583,0.230556
76,0,0.442708,0.548611,0.0864583,0.230556
78,0,0.443229,0.548611,0.0833333,0.230556
80,0,0.442969,0.549074,0.0869792,0.231481
82,0,0.443229,0.548148,0.084375,0.22963
85,0,0.442708,0.548611,0.0864583,0.230556
86,0,0.443229,0.549074,0.0875,0.22963
88,0,0.442969,0.548611,0.0869792,0.230556
90,0,0.44349,0.548611,0.0838542,0.230556
92,0,0.443229,0.548611,0.084375,0.230556
94,0,0.442708,0.548611,0.0864583,0.230556
96,0,0.44349,0.548611,0.0838542,0.228704
98,0,0.442969,0.549074,0.0869792,0.22963
101,0,0.442708,0.548611,0.0864583,0.230556
102,0,0.443229,0.548148,0.084375,0.22963
104,0,0.443229,0.549074,0.0875,0.22963
106,0,0.443229,0.548611,0.084375,0.230556
108,0,0.443229,0.549074,0.0875,0.22963
110,0,0.443229,0.549537,0.0875,0.230556
112,0,0.443229,0.548148,0.084375,0.22963
114,0,0.443229,0.549074,0.0875,0.22963
116,0,0.443229,0.548148,0.084375,0.22963
118,0,0.443229,0.548611,0.084375,0.230556
120,0,0.443229,0.549537,0.0875,0.230556
122,0,0.443229,0.549537,0.0875,0.230556
124,0,0.443229,0.549537,0.0875,0.230556
126,0,0.443229,0.549074,0.0875,0.22963
128,0,0.443229,0.549537,0.0875,0.230556
130,0,0.443229,0.549537,0.0875,0.230556
132,0,0.443229,0.549537,0.0875,0.230556
134,0,0.443229,0.548148,0.084375,0.22963
136,0,0.443229,0.548611,0.084375,0.230556
138,0,0.442969,0.549537,0.0880208,0.230556
140,0,0.443229,0.548611,0.084375,0.230556
142,0,0.442969,0.549074,0.0880208,0.22963
144,0,0.443229,0.548611,0.084375,0.230556
146,0,0.443229,0.548611,0.084375,0.230556
148,0,0.443229,0.548148,0.084375,0.22963
150,0,0.443229,0.548611,0.084375,0.230556
152,0,0.443229,0.548148,0.084375,0.22963
154,0,0.443229,0.548611,0.084375,0.230556
156,0,0.442448,0.549074,0.0869792,0.231481
158,0,0.442969,0.549074,0.0880208,0.22963
160,0,0.442969,0.549074,0.0880208,0.22963
162,0,0.443229,0.548611,0.084375,0.230556
164,0,0.442708,0.549074,0.0875,0.22963
