,label,x,y,w,h
1,0,0.40651,0.599074,0.0848958,0.222222
3,0,0.40625,0.599537,0.0854167,0.223148
5,0,0.40651,0.599074,0.0848958,0.222222
7,0,0.40651,0.599537,0.0848958,0.223148
9,0,0.40625,0.599537,0.0854167,0.223148
11,0,0.40625,0.599537,0.0854167,0.223148
13,0,0.40625,0.599074,0.0854167,0.222222
15,0,0.40625,0.599537,0.0854167,0.223148
17,0,0.40599,0.599074,0.0848958,0.222222
19,0,0.40599,0.599537,0.0848958,0.223148
21,0,0.40599,0.599537,0.0848958,0.221296
23,0,0.40625,0.599537,0.0854167,0.223148
25,0,0.40599,0.6,0.0848958,0.222222
27,0,0.40599,0.6,0.0848958,0.222222
29,0,0.40599,0.599537,0.0848958,0.223148
31,0,0.40599,0.6,0.0848958,0.222222
33,0,0.40625,0.6,0.0854167,0.222222
35,0,0.40599,0.599074,0.0848958,0.222222
37,0,0.40625,0.6,0.0854167,0.222222
39,0,0.40625,0.599537,0.0854167,0.223148
41,0,0.40625,0.6,0.0854167,0.222222
43,0,0.40625,0.599537,0.0854167,0.223148
45,0,0.40625,0.599537,0.0854167,0.223148
47,0,0.40625,0.599537,0.0854167,0.223148
49,0,0.40625,0.599537,0.0854167,0.223148
51,0,0.40625,0.6,0.0854167,0.224074
53,0,0.40625,0.599537,0.0854167,0.223148
55,0,0.40625,0.599537,0.0854167,0.223148
57,0,0.40625,0.599537,0.0854167,0.223148
59,0,0.40625,0.599537,0.0854167,0.223148
61,0,0.40625,0.6,0.0854167,0.222222
63,0,0.40625,0.599537,0.0854167,0.223148
65,0,0.40625,0.6,0.0854167,0.222222
67,0,0.40625,0.6,0.0854167,0.222222
69,0,0.40625,0.6,0.0854167,0.222222
71,0,0.40625,0.6,0.0854167,0.222222
73,0,0.40625,0.6,0.0854167,0.222222
75,0,0.40625,0.6,0.0854167,0.222222
77,0,0.40625,0.599537,0.0854167,0.223148
79,0,0.40625,0.6,0.0854167,0.222222
81,0,0.40625,0.6,0.0854167,0.222222
83,0,0.40625,0.6,0.0854167,0.222222
85,0,0.40625,0.6,0.0854167,0.222222
87,0,0.40625,0.6,0.0854167,0.222222
89,0,0.40599,0.6,0.0848958,0.222222
91,0,0.40625,0.6,0.0854167,0.222222
93,0,0.40625,0.6,0.0854167,0.222222
95,0,0.40625,0.6,0.0854167,0.222222
97,0,0.40625,0.599537,0.0854167,0.223148
99,0,0.40625,0.6,0.0854167,0.222222
101,0,0.40599,0.6,0.0848958,0.222222
103,0,0.40625,0.6,0.0854167,0.222222
105,0,0.40625,0.6,0.0854167,0.222222
107,0,0.40625,0.6,0.0854167,0.222222
109,0,0.40599,0.6,0.0848958,0.222222
111,0,0.40625,0.6,0.0854167,0.222222
113,0,0.40625,0.6,0.0854167,0.222222
115,0,0.40625,0.600463,0.0854167,0.223148
117,0,0.40625,0.6,0.0854167,0.222222
