,label,x,y,w,h
1,0,0.40599,0.3,0.0901042,0.22037
3,0,0.40599,0.3,0.0901042,0.22037
5,0,0.40599,0.3,0.0901042,0.22037
7,0,0.40599,0.3,0.0901042,0.22037
9,0,0.40625,0.3,0.0895833,0.22037
11,0,0.40625,0.3,0.0895833,0.22037
13,0,0.40625,0.3,0.0895833,0.22037
15,0,0.40625,0.3,0.0895833,0.22037
17,0,0.40625,0.300463,0.0895833,0.221296
19,0,0.40599,0.3,0.0901042,0.22037
21,0,0.40599,0.3,0.0901042,0.22037
23,0,0.40599,0.3,0.0901042,0.22037
25,0,0.40625,0.3,0.0895833,0.22037
27,0,0.40625,0.299074,0.0895833,0.22037
29,0,0.40625,0.299537,0.0895833,0.221296
31,0,0.40599,0.299537,0.0901042,0.219444
33,0,0.40599,0.299537,0.0901042,0.219444
35,0,0.40625,0.3,0.0895833,0.22037
37,0,0.40625,0.299537,0.0895833,0.219444
39,0,0.40625,0.299537,0.090625,0.221296
41,0,0.40599,0.299537,0.0901042,0.219444
43,0,0.40599,0.299074,0.0901042,0.22037
45,0,0.40599,0.299074,0.0901042,0.22037
47,0,0.40651,0.299074,0.0901042,0.22037
49,0,0.40651,0.299074,0.0901042,0.22037
51,0,0.40651,0.299074,0.0901042,0.22037
53,0,0.40599,0.299074,0.0901042,0.22037
55,0,0.40625,0.299074,0.090625,0.22037
57,0,0.40625,0.298611,0.0895833,0.219444
59,0,0.40625,0.298611,0.090625,0.221296
61,0,0.40625,0.299074,0.0895833,0.22037
63,0,0.40599,0.299074,0.0901042,0.22037
65,0,0.40625,0.299074,0.0895833,0.22037
67,0,0.40651,0.298611,0.0901042,0.219444
69,0,0.40625,0.298611,0.0895833,0.219444
71,0,0.40625,0.298148,0.090625,0.22037
73,0,0.40651,0.298611,0.0901042,0.219444
75,0,0.40599,0.298148,0.0901042,0.22037
77,0,0.40599,0.299074,0.0901042,0.22037
79,0,0.40625,0.298611,0.090625,0.221296
81,0,0.40625,0.298611,0.090625,0.221296
83,0,0.40625,0.298148,0.090625,0.22037
85,0,0.40599,0.298611,0.0901042,0.221296
87,0,0.40625,0.298611,0.090625,0.221296
89,0,0.40599,0.298148,0.0901042,0.22037
91,0,0.40651,0.298148,0.0901042,0.22037
93,0,0.40625,0.298148,0.0895833,0.22037
95,0,0.40599,0.298148,0.0901042,0.22037
97,0,0.40625,0.298148,0.090625,0.22037
99,0,0.40625,0.298611,0.090625,0.221296
101,0,0.40625,0.298148,0.090625,0.22037
103,0,0.40625,0.298148,0.090625,0.22037
105,0,0.40651,0.298148,0.0901042,0.22037
107,0,0.40625,0.298148,0.090625,0.22037
109,0,0.40651,0.298148,0.0901042,0.22037
111,0,0.40625,0.298148,0.090625,0.22037
113,0,0.40651,0.298148,0.0901042,0.22037
115,0,0.40651,0.298611,0.0901042,0.219444
117,0,0.40625,0.298148,0.090625,0.22037
119,0,0.40651,0.298148,0.0901042,0.22037
121,0,0.40625,0.298148,0.090625,0.22037
123,0,0.40651,0.298611,0.0901042,0.219444
125,0,0.40599,0.298148,0.0901042,0.22037
127,0,0.40625,0.298148,0.0895833,0.22037
129,0,0.40625,0.298148,0.0895833,0.22037
131,0,0.40625,0.298148,0.090625,0.22037
133,0,0.40599,0.299074,0.0901042,0.22037
135,0,0.40625,0.298611,0.090625,0.221296
137,0,0.40625,0.298611,0.0895833,0.219444
139,0,0.40625,0.298611,0.090625,0.221296
141,0,0.40599,0.298611,0.0901042,0.221296
143,0,0.40625,0.298611,0.0895833,0.221296
145,0,0.40651,0.298148,0.0901042,0.22037
147,0,0.40625,0.298148,0.090625,0.22037
149,0,0.40625,0.298611,0.0895833,0.221296
151,0,0.40651,0.298611,0.0901042,0.221296
153,0,0.40625,0.299074,0.0895833,0.22037
155,0,0.40625,0.298148,0.0895833,0.22037
157,0,0.40625,0.298148,0.090625,0.22037
159,0,0.40651,0.298611,0.0901042,0.221296
161,0,0.40651,0.298611,0.0901042,0.221296
163,0,0.40625,0.298611,0.090625,0.221296
165,0,0.40625,0.298611,0.090625,0.221296
167,0,0.40625,0.298148,0.090625,0.22037
169,0,0.40651,0.298148,0.0901042,0.22037
171,0,0.40625,0.298148,0.0895833,0.22037
173,0,0.40625,0.298611,0.090625,0.221296
175,0,0.40651,0.298148,0.0901042,0.22037
177,0,0.40625,0.298148,0.090625,0.22037
179,0,0.40651,0.298148,0.0901042,0.22037
181,0,0.40625,0.298148,0.090625,0.22037
183,0,0.40625,0.298611,0.0895833,0.221296
185,0,0.40599,0.298611,0.0901042,0.221296
187,0,0.40625,0.298611,0.090625,0.221296
189,0,0.40599,0.298611,0.0901042,0.221296
191,0,0.40625,0.298611,0.090625,0.221296
193,0,0.40599,0.298611,0.0901042,0.221296
195,0,0.40651,0.299074,0.0901042,0.22037
197,0,0.40625,0.299074,0.090625,0.22037
199,0,0.40625,0.298611,0.090625,0.221296
201,0,0.40651,0.298611,0.0901042,0.221296
203,0,0.40625,0.298148,0.090625,0.22037
205,0,0.40625,0.298148,0.090625,0.22037
207,0,0.40625,0.298148,0.090625,0.22037
209,0,0.40625,0.298611,0.0895833,0.219444
211,0,0.40625,0.298611,0.090625,0.219444
213,0,0.40651,0.298148,0.0901042,0.22037
215,0,0.40625,0.298611,0.090625,0.221296
217,0,0.40625,0.298611,0.090625,0.219444
219,0,0.40651,0.298148,0.0901042,0.22037
221,0,0.40599,0.298148,0.0901042,0.22037
223,0,0.40625,0.298148,0.090625,0.22037
225,0,0.40625,0.298148,0.090625,0.22037
227,0,0.40625,0.298148,0.090625,0.22037
229,0,0.40625,0.299074,0.090625,0.22037
231,0,0.40625,0.298148,0.090625,0.22037
233,0,0.40625,0.298611,0.090625,0.221296
235,0,0.40625,0.298611,0.090625,0.221296
237,0,0.40651,0.298611,0.0901042,0.219444
239,0,0.40651,0.298148,0.0901042,0.22037
241,0,0.40625,0.298148,0.090625,0.22037
243,0,0.40625,0.298611,0.090625,0.219444
245,0,0.40625,0.298148,0.090625,0.22037
247,0,0.40625,0.299074,0.0895833,0.22037
249,0,0.40625,0.298148,0.0895833,0.22037
251,0,0.40651,0.299074,0.0901042,0.22037
253,0,0.40625,0.298148,0.090625,0.22037
255,0,0.40625,0.298148,0.0895833,0.22037
257,0,0.40625,0.298611,0.090625,0.219444
259,0,0.40625,0.298148,0.090625,0.22037
261,0,0.40651,0.298148,0.0901042,0.22037
263,0,0.40625,0.298148,0.0895833,0.22037
265,0,0.40599,0.298148,0.0901042,0.22037
267,0,0.40651,0.298611,0.0901042,0.219444
269,0,0.40625,0.299074,0.090625,0.22037
271,0,0.40625,0.298611,0.0895833,0.219444
273,0,0.40625,0.298611,0.090625,0.221296
275,0,0.40625,0.298148,0.090625,0.22037
277,0,0.40651,0.298611,0.0901042,0.221296
279,0,0.40625,0.298148,0.090625,0.22037
281,0,0.40599,0.298148,0.0901042,0.22037
283,0,0.40625,0.299074,0.090625,0.22037
285,0,0.40651,0.298611,0.0901042,0.219444
287,0,0.40651,0.298611,0.0901042,0.221296
289,0,0.40651,0.299074,0.0901042,0.22037
291,0,0.40599,0.298611,0.0901042,0.219444
293,0,0.40651,0.299074,0.0901042,0.22037
295,0,0.40651,0.299074,0.0901042,0.22037
297,0,0.40651,0.299074,0.0901042,0.22037
299,0,0.40599,0.298148,0.0901042,0.22037
301,0,0.40625,0.298611,0.090625,0.219444
303,0,0.40651,0.298611,0.0901042,0.219444
305,0,0.40651,0.298611,0.0901042,0.219444
307,0,0.40625,0.298611,0.090625,0.221296
309,0,0.40625,0.298611,0.090625,0.221296
311,0,0.40625,0.299074,0.090625,0.22037
313,0,0.40625,0.298611,0.090625,0.219444
315,0,0.40651,0.299074,0.0901042,0.22037
317,0,0.40625,0.298611,0.090625,0.221296
319,0,0.40625,0.298611,0.0895833,0.219444
321,0,0.40599,0.298611,0.0901042,0.221296
323,0,0.40625,0.299074,0.0895833,0.22037
325,0,0.40625,0.298611,0.0895833,0.221296
327,0,0.40651,0.299074,0.0901042,0.22037
329,0,0.40651,0.299074,0.0901042,0.22037
331,0,0.40651,0.299074,0.0901042,0.22037
333,0,0.40651,0.298611,0.0901042,0.221296
335,0,0.40625,0.299074,0.0895833,0.22037
337,0,0.40651,0.299074,0.0901042,0.22037
339,0,0.40651,0.299074,0.0901042,0.22037
341,0,0.40651,0.299074,0.0901042,0.22037
343,0,0.40651,0.298148,0.0901042,0.22037
345,0,0.40651,0.299074,0.0901042,0.22037
347,0,0.40651,0.299074,0.0901042,0.22037
349,0,0.40651,0.298611,0.0901042,0.219444
351,0,0.40651,0.298611,0.0901042,0.219444
353,0,0.40625,0.299074,0.090625,0.22037
355,0,0.40651,0.298611,0.0901042,0.219444
357,0,0.40651,0.298611,0.0901042,0.219444
359,0,0.40599,0.298611,0.0901042,0.219444
361,0,0.40651,0.298611,0.0901042,0.219444
363,0,0.40625,0.298611,0.0895833,0.219444
365,0,0.40651,0.299074,0.0901042,0.22037
367,0,0.40625,0.299074,0.090625,0.22037
369,0,0.40625,0.299074,0.090625,0.22037
371,0,0.40651,0.299074,0.0901042,0.22037
373,0,0.40625,0.298611,0.090625,0.221296
375,0,0.40651,0.299074,0.0901042,0.22037
377,0,0.40625,0.298611,0.090625,0.221296
379,0,0.40625,0.299074,0.090625,0.22037
381,0,0.40625,0.299074,0.090625,0.22037
383,0,0.40651,0.298611,0.0901042,0.221296
385,0,0.40625,0.299074,0.090625,0.22037
387,0,0.40651,0.299074,0.0901042,0.22037
389,0,0.40599,0.299074,0.0901042,0.22037
391,0,0.40651,0.299074,0.0901042,0.22037
393,0,0.40651,0.299074,0.0901042,0.22037
395,0,0.40625,0.298611,0.090625,0.219444
397,0,0.40651,0.298148,0.0901042,0.22037
399,0,0.40651,0.299074,0.0901042,0.22037
401,0,0.40651,0.298611,0.0901042,0.219444
403,0,0.40651,0.298148,0.0901042,0.22037
405,0,0.40625,0.299074,0.090625,0.22037
407,0,0.40651,0.298611,0.0901042,0.221296
409,0,0.40625,0.299074,0.0895833,0.22037
411,0,0.40651,0.298611,0.0901042,0.221296
413,0,0.40625,0.299074,0.090625,0.22037
415,0,0.40651,0.298611,0.0901042,0.221296
417,0,0.40651,0.298148,0.0901042,0.22037
419,0,0.40651,0.299074,0.0901042,0.22037
421,0,0.40651,0.298611,0.0901042,0.219444
423,0,0.40625,0.298148,0.090625,0.22037
425,0,0.40651,0.299074,0.0901042,0.22037
427,0,0.40651,0.298611,0.0901042,0.219444
429,0,0.40625,0.298611,0.090625,0.221296
431,0,0.40625,0.298611,0.090625,0.221296
433,0,0.40651,0.298611,0.0901042,0.219444
435,0,0.40651,0.299074,0.0901042,0.22037
437,0,0.40651,0.298611,0.0911458,0.221296
439,0,0.40625,0.299074,0.0895833,0.22037
441,0,0.40625,0.298611,0.090625,0.221296
443,0,0.40651,0.299074,0.0901042,0.22037
445,0,0.40625,0.299074,0.090625,0.22037
447,0,0.40651,0.298611,0.0901042,0.219444
449,0,0.40625,0.299074,0.090625,0.22037
451,0,0.40651,0.298611,0.0901042,0.219444
453,0,0.40651,0.298611,0.0901042,0.219444
455,0,0.40625,0.298611,0.090625,0.221296
457,0,0.40625,0.299074,0.0895833,0.22037
459,0,0.40651,0.299074,0.0901042,0.22037
461,0,0.40651,0.299074,0.0901042,0.22037
463,0,0.40651,0.299074,0.0901042,0.22037
465,0,0.40599,0.299074,0.0901042,0.22037
467,0,0.40651,0.299074,0.0901042,0.22037
469,0,0.40651,0.299074,0.0901042,0.22037
471,0,0.40651,0.299074,0.0901042,0.22037
473,0,0.40651,0.299074,0.0901042,0.22037
475,0,0.40651,0.298611,0.0901042,0.219444
477,0,0.40625,0.299074,0.090625,0.22037
479,0,0.40651,0.298611,0.0901042,0.219444
481,0,0.40651,0.299074,0.0901042,0.22037
483,0,0.40651,0.299074,0.0901042,0.22037
485,0,0.40651,0.299074,0.0901042,0.22037
487,0,0.40651,0.299074,0.0901042,0.22037
489,0,0.40651,0.299074,0.0901042,0.22037
491,0,0.40625,0.299074,0.0895833,0.22037
