,label,x,y,w,h
0,1,0.606771,0.278241,0.105208,0.217593
2,1,0.606771,0.278704,0.105208,0.218519
4,1,0.606771,0.279167,0.105208,0.217593
6,1,0.60651,0.278704,0.105729,0.216667
8,1,0.60651,0.278704,0.105729,0.218519
10,1,0.606771,0.278241,0.105208,0.217593
12,1,0.607031,0.278241,0.105729,0.217593
14,1,0.606771,0.278241,0.105208,0.217593
16,1,0.60651,0.278704,0.105729,0.216667
18,1,0.606771,0.278704,0.105208,0.216667
20,1,0.606771,0.278704,0.105208,0.216667
22,1,0.606771,0.278704,0.105208,0.218519
24,1,0.607031,0.278241,0.105729,0.217593
26,1,0.606771,0.278704,0.10625,0.216667
28,1,0.606771,0.278704,0.10625,0.216667
30,1,0.60651,0.278704,0.105729,0.216667
32,1,0.60651,0.278704,0.105729,0.216667
34,1,0.606771,0.277778,0.105208,0.216667
36,1,0.606771,0.278241,0.10625,0.217593
38,1,0.60651,0.278704,0.105729,0.216667
40,1,0.606771,0.278241,0.10625,0.217593
42,1,0.607031,0.278704,0.105729,0.216667
44,1,0.606771,0.278241,0.105208,0.217593
46,1,0.607031,0.278241,0.105729,0.217593
48,1,0.60651,0.278704,0.105729,0.216667
50,1,0.607031,0.277778,0.105729,0.216667
52,1,0.607031,0.278704,0.105729,0.216667
54,1,0.606771,0.277778,0.105208,0.216667
56,1,0.606771,0.277778,0.105208,0.216667
58,1,0.606771,0.278241,0.105208,0.215741
60,1,0.606771,0.278241,0.105208,0.215741
62,1,0.607031,0.278241,0.105729,0.217593
64,1,0.607031,0.278704,0.105729,0.216667
66,1,0.607031,0.278241,0.105729,0.217593
68,1,0.607031,0.277778,0.105729,0.216667
70,1,0.606771,0.277778,0.105208,0.216667
72,1,0.606771,0.278241,0.105208,0.217593
74,1,0.607031,0.277778,0.105729,0.216667
76,1,0.607031,0.278241,0.105729,0.217593
78,1,0.607031,0.278241,0.105729,0.217593
80,1,0.606771,0.277778,0.105208,0.216667
82,1,0.607031,0.277778,0.105729,0.216667
84,1,0.607292,0.277778,0.105208,0.216667
86,1,0.607031,0.277778,0.105729,0.216667
88,1,0.607031,0.278241,0.105729,0.215741
90,1,0.607031,0.278241,0.105729,0.217593
92,1,0.607031,0.278241,0.105729,0.217593
94,1,0.606771,0.278241,0.105208,0.217593
96,1,0.606771,0.277778,0.10625,0.216667
98,1,0.606771,0.277778,0.105208,0.216667
100,1,0.607031,0.277778,0.105729,0.216667
102,1,0.607031,0.277778,0.105729,0.216667
104,1,0.607031,0.277778,0.105729,0.216667
106,1,0.607031,0.278241,0.105729,0.217593
108,1,0.607031,0.278241,0.105729,0.217593
110,1,0.607031,0.277778,0.105729,0.216667
112,1,0.607031,0.277778,0.105729,0.216667
114,1,0.607031,0.278241,0.105729,0.217593
116,1,0.607031,0.277778,0.105729,0.216667
118,1,0.607031,0.277778,0.105729,0.216667
120,1,0.607031,0.277778,0.105729,0.216667
122,1,0.607031,0.277778,0.105729,0.216667
124,1,0.607292,0.277778,0.10625,0.216667
126,1,0.607031,0.277778,0.105729,0.216667
128,1,0.607031,0.278241,0.105729,0.217593
130,1,0.607031,0.277778,0.105729,0.216667
132,1,0.607031,0.277778,0.105729,0.216667
134,1,0.607292,0.278241,0.10625,0.217593
136,1,0.607031,0.277778,0.105729,0.216667
138,1,0.607031,0.277778,0.105729,0.216667
140,1,0.607031,0.277778,0.105729,0.216667
142,1,0.607292,0.278241,0.10625,0.217593
144,1,0.607031,0.277778,0.105729,0.216667
146,1,0.607031,0.277778,0.105729,0.216667
148,1,0.607031,0.278704,0.105729,0.216667
150,1,0.607031,0.278241,0.105729,0.217593
152,1,0.607031,0.278704,0.105729,0.216667
154,1,0.607031,0.277778,0.105729,0.216667
156,1,0.607031,0.277778,0.105729,0.216667
158,1,0.607031,0.278241,0.105729,0.217593
160,1,0.607031,0.277778,0.105729,0.216667
162,1,0.607031,0.278704,0.105729,0.216667
164,1,0.607031,0.278704,0.105729,0.216667
166,1,0.606771,0.278241,0.10625,0.217593
168,1,0.607031,0.278241,0.105729,0.215741
170,1,0.607031,0.278241,0.105729,0.217593
172,1,0.607031,0.278704,0.105729,0.216667
174,1,0.607031,0.278704,0.105729,0.216667
176,1,0.607031,0.277778,0.105729,0.216667
178,1,0.606771,0.278241,0.105208,0.215741
180,1,0.607031,0.278241,0.105729,0.217593
