,label,x,y,w,h
0,1,0.609115,0.32963,0.0807292,0.207407
2,1,0.609115,0.329167,0.0807292,0.208333
4,1,0.609375,0.32963,0.08125,0.207407
6,1,0.609115,0.32963,0.0807292,0.207407
8,1,0.609375,0.32963,0.08125,0.207407
10,1,0.609375,0.32963,0.08125,0.207407
12,1,0.609375,0.329167,0.08125,0.208333
14,1,0.609115,0.32963,0.0807292,0.207407
16,1,0.609375,0.32963,0.08125,0.207407
18,1,0.609375,0.32963,0.08125,0.207407
20,1,0.609375,0.32963,0.08125,0.207407
22,1,0.609375,0.329167,0.08125,0.206481
24,1,0.609375,0.32963,0.08125,0.207407
26,1,0.609375,0.32963,0.08125,0.209259
28,1,0.609375,0.32963,0.08125,0.207407
30,1,0.609375,0.32963,0.08125,0.207407
32,1,0.609375,0.32963,0.08125,0.207407
34,1,0.609375,0.329167,0.08125,0.208333
36,1,0.609375,0.32963,0.08125,0.207407
38,1,0.609375,0.32963,0.08125,0.209259
40,1,0.609375,0.329167,0.08125,0.208333
42,1,0.609375,0.329167,0.08125,0.208333
44,1,0.609375,0.32963,0.08125,0.207407
46,1,0.609375,0.32963,0.08125,0.209259
48,1,0.609375,0.32963,0.08125,0.207407
50,1,0.609375,0.32963,0.08125,0.207407
52,1,0.609375,0.329167,0.08125,0.208333
54,1,0.609375,0.32963,0.08125,0.207407
56,1,0.609375,0.329167,0.08125,0.208333
58,1,0.609375,0.329167,0.08125,0.208333
60,1,0.609375,0.329167,0.08125,0.208333
62,1,0.609375,0.329167,0.08125,0.208333
64,1,0.609375,0.32963,0.08125,0.207407
66,1,0.609375,0.32963,0.08125,0.207407
68,1,0.609375,0.329167,0.08125,0.208333
70,1,0.609375,0.329167,0.08125,0.208333
72,1,0.609375,0.32963,0.08125,0.207407
74,1,0.609115,0.329167,0.0817708,0.208333
76,1,0.609375,0.330093,0.08125,0.208333
78,1,0.609375,0.329167,0.08125,0.208333
80,1,0.609375,0.329167,0.08125,0.208333
82,1,0.609375,0.329167,0.08125,0.208333
84,1,0.609375,0.329167,0.08125,0.208333
86,1,0.609375,0.32963,0.08125,0.207407
88,1,0.609375,0.32963,0.08125,0.209259
90,1,0.609375,0.32963,0.08125,0.207407
92,1,0.609375,0.329167,0.08125,0.208333
94,1,0.609635,0.329167,0.0817708,0.208333
96,1,0.609375,0.32963,0.08125,0.207407
98,1,0.609375,0.32963,0.08125,0.209259
100,1,0.609375,0.329167,0.08125,0.208333
102,1,0.609375,0.329167,0.08125,0.208333
104,1,0.609375,0.32963,0.08125,0.207407
106,1,0.609635,0.32963,0.0817708,0.209259
108,1,0.609375,0.329167,0.08125,0.208333
110,1,0.609375,0.32963,0.08125,0.207407
112,1,0.609375,0.329167,0.08125,0.208333
114,1,0.609375,0.32963,0.08125,0.207407
116,1,0.609375,0.32963,0.08125,0.209259
118,1,0.609375,0.329167,0.08125,0.208333
120,1,0.609375,0.329167,0.08125,0.208333
122,1,0.609375,0.329167,0.08125,0.208333
124,1,0.609375,0.329167,0.08125,0.208333
126,1,0.609375,0.329167,0.08125,0.208333
128,1,0.609375,0.32963,0.08125,0.209259
130,1,0.609375,0.32963,0.08125,0.209259
132,1,0.609375,0.32963,0.08125,0.209259
134,1,0.609375,0.32963,0.08125,0.209259
136,1,0.609635,0.329167,0.0817708,0.208333
138,1,0.609375,0.329167,0.08125,0.208333
140,1,0.609375,0.32963,0.08125,0.209259
142,1,0.609375,0.329167,0.08125,0.208333
144,1,0.609375,0.329167,0.08125,0.208333
146,1,0.609375,0.329167,0.08125,0.206481
148,1,0.609635,0.329167,0.0817708,0.208333
150,1,0.609375,0.329167,0.08125,0.208333
152,1,0.609375,0.329167,0.08125,0.208333
154,1,0.609375,0.329167,0.08125,0.208333
156,1,0.609375,0.32963,0.08125,0.209259
158,1,0.609375,0.329167,0.08125,0.208333
160,1,0.609375,0.32963,0.08125,0.209259
162,1,0.609375,0.329167,0.08125,0.208333
164,1,0.609375,0.32963,0.08125,0.207407
166,1,0.609375,0.328704,0.08125,0.207407
168,1,0.609375,0.329167,0.08125,0.208333
170,1,0.609375,0.32963,0.08125,0.207407
172,1,0.609375,0.32963,0.08125,0.207407
174,1,0.609375,0.32963,0.08125,0.207407
176,1,0.609375,0.32963,0.08125,0.207407
178,1,0.609375,0.32963,0.08125,0.209259
180,1,0.609375,0.330093,0.08125,0.208333
182,1,0.609375,0.329167,0.08125,0.206481
184,1,0.609375,0.329167,0.08125,0.208333
186,1,0.609375,0.329167,0.08125,0.208333
188,1,0.609375,0.329167,0.08125,0.208333
190,1,0.609375,0.329167,0.08125,0.208333
192,1,0.609375,0.329167,0.08125,0.208333
