,label,x,y,w,h
1,0,0.341146,0.322222,0.0958333,0.238889
3,0,0.340885,0.321759,0.0953125,0.237963
5,0,0.341146,0.322222,0.0958333,0.238889
7,0,0.341406,0.322222,0.0953125,0.238889
9,0,0.341406,0.321759,0.0953125,0.237963
11,0,0.341146,0.321759,0.0947917,0.237963
13,0,0.341146,0.321759,0.0958333,0.237963
15,0,0.341146,0.321296,0.0947917,0.238889
17,0,0.341406,0.321296,0.0953125,0.238889
19,0,0.341146,0.321296,0.0958333,0.238889
21,0,0.341146,0.321759,0.0958333,0.237963
23,0,0.341146,0.321759,0.0947917,0.237963
25,0,0.340885,0.322222,0.0953125,0.238889
27,0,0.340885,0.321759,0.0953125,0.237963
29,0,0.341146,0.321759,0.0958333,0.237963
31,0,0.341146,0.321759,0.0947917,0.237963
33,0,0.341146,0.321759,0.0958333,0.237963
35,0,0.341406,0.321759,0.0953125,0.237963
37,0,0.341146,0.321759,0.0947917,0.237963
39,0,0.341146,0.321759,0.0958333,0.239815
41,0,0.341146,0.321759,0.0947917,0.237963
43,0,0.340885,0.321759,0.0953125,0.237963
45,0,0.341146,0.321759,0.0947917,0.237963
47,0,0.341146,0.321296,0.0947917,0.238889
49,0,0.340885,0.321759,0.0953125,0.237963
51,0,0.340885,0.322222,0.0953125,0.238889
53,0,0.341146,0.321759,0.0947917,0.237963
55,0,0.341146,0.321759,0.0947917,0.237963
57,0,0.341146,0.321296,0.0947917,0.238889
59,0,0.341146,0.321296,0.0947917,0.238889
61,0,0.341146,0.321759,0.0947917,0.237963
63,0,0.341146,0.321759,0.0947917,0.237963
65,0,0.341146,0.321759,0.0947917,0.237963
67,0,0.341146,0.321296,0.0947917,0.238889
69,0,0.340885,0.321759,0.0953125,0.237963
71,0,0.341146,0.321759,0.0947917,0.237963
73,0,0.340885,0.321759,0.0953125,0.239815
75,0,0.341146,0.321759,0.0947917,0.237963
77,0,0.340885,0.321759,0.0953125,0.237963
79,0,0.341406,0.321759,0.0953125,0.237963
81,0,0.341146,0.321759,0.0947917,0.237963
83,0,0.340885,0.321759,0.0953125,0.239815
85,0,0.341146,0.321759,0.0947917,0.237963
87,0,0.340885,0.321759,0.0953125,0.237963
89,0,0.341146,0.321296,0.0958333,0.238889
91,0,0.341146,0.321759,0.0947917,0.237963
93,0,0.340885,0.321759,0.0953125,0.239815
95,0,0.341406,0.321296,0.0953125,0.238889
97,0,0.341146,0.321759,0.0947917,0.237963
99,0,0.341146,0.321759,0.0947917,0.237963
101,0,0.341146,0.321759,0.0947917,0.237963
103,0,0.340885,0.321759,0.0953125,0.237963
105,0,0.341146,0.321759,0.0947917,0.237963
107,0,0.340885,0.321759,0.0953125,0.239815
109,0,0.340885,0.322222,0.0953125,0.238889
111,0,0.341146,0.322222,0.0947917,0.238889
113,0,0.340885,0.321759,0.0953125,0.237963
115,0,0.341146,0.321759,0.0947917,0.237963
117,0,0.341146,0.321759,0.0947917,0.237963
119,0,0.341146,0.321759,0.0947917,0.237963
121,0,0.340885,0.321759,0.0953125,0.237963
123,0,0.341146,0.321759,0.0947917,0.237963
125,0,0.340885,0.321759,0.0953125,0.237963
127,0,0.341146,0.321296,0.0958333,0.238889
129,0,0.340885,0.321759,0.0953125,0.237963
131,0,0.341146,0.321296,0.0947917,0.238889
133,0,0.341146,0.322222,0.0947917,0.238889
135,0,0.340885,0.321296,0.0953125,0.238889
137,0,0.341146,0.321759,0.0947917,0.237963
139,0,0.341146,0.321296,0.0958333,0.238889
141,0,0.341146,0.321759,0.0947917,0.237963
143,0,0.341146,0.322222,0.0947917,0.238889
145,0,0.341146,0.321759,0.0947917,0.237963
147,0,0.340885,0.321759,0.0953125,0.237963
149,0,0.341146,0.321296,0.0958333,0.238889
151,0,0.341146,0.321296,0.0947917,0.238889
153,0,0.341146,0.321759,0.0947917,0.237963
155,0,0.341146,0.321759,0.0958333,0.237963
157,0,0.341146,0.321759,0.0947917,0.237963
159,0,0.341146,0.321759,0.0947917,0.237963
161,0,0.341146,0.321296,0.0947917,0.238889
163,0,0.341146,0.321296,0.0947917,0.238889
165,0,0.341146,0.321759,0.0958333,0.237963
167,0,0.341146,0.321759,0.0947917,0.237963
169,0,0.340885,0.321759,0.0953125,0.237963
171,0,0.341146,0.321759,0.0947917,0.237963
173,0,0.340885,0.321759,0.0953125,0.237963
175,0,0.340885,0.321759,0.0953125,0.237963
177,0,0.341146,0.321759,0.0947917,0.237963
179,0,0.341146,0.321759,0.0947917,0.239815
181,0,0.341146,0.321759,0.0947917,0.237963
183,0,0.341146,0.321759,0.0947917,0.237963
185,0,0.341146,0.321759,0.0947917,0.237963
187,0,0.341146,0.321759,0.0947917,0.237963
189,0,0.340885,0.321759,0.0953125,0.237963
191,0,0.340885,0.321759,0.0953125,0.237963
193,0,0.341146,0.321759,0.0947917,0.237963
195,0,0.340885,0.321296,0.0953125,0.238889
197,0,0.341146,0.321759,0.0947917,0.237963
199,0,0.341146,0.321759,0.0947917,0.237963
201,0,0.341146,0.321759,0.0947917,0.237963
203,0,0.341146,0.321759,0.0947917,0.237963
205,0,0.341146,0.321759,0.0947917,0.237963
207,0,0.340885,0.321296,0.0953125,0.238889
209,0,0.341406,0.321759,0.0953125,0.237963
211,0,0.341146,0.321296,0.0947917,0.238889
213,0,0.340885,0.322222,0.0953125,0.238889
215,0,0.341146,0.321759,0.0947917,0.239815
217,0,0.341406,0.321759,0.0953125,0.237963
219,0,0.341406,0.321296,0.0953125,0.238889
221,0,0.341146,0.321296,0.0947917,0.237037
223,0,0.341146,0.321759,0.0947917,0.237963
225,0,0.341146,0.321759,0.0947917,0.237963
227,0,0.340885,0.321759,0.0953125,0.237963
229,0,0.341146,0.321759,0.0947917,0.237963
231,0,0.341146,0.321296,0.0947917,0.238889
233,0,0.341146,0.321759,0.0947917,0.237963
235,0,0.341146,0.321296,0.0947917,0.238889
237,0,0.341406,0.321759,0.0953125,0.237963
239,0,0.341146,0.321759,0.0947917,0.237963
241,0,0.341146,0.321759,0.0947917,0.237963
243,0,0.341146,0.321759,0.0947917,0.237963
245,0,0.341146,0.321296,0.0947917,0.238889
247,0,0.341146,0.321296,0.0947917,0.238889
249,0,0.341146,0.321759,0.0947917,0.237963
251,0,0.341146,0.321759,0.0947917,0.237963
253,0,0.341146,0.321759,0.0947917,0.237963
255,0,0.341146,0.321759,0.0947917,0.237963
257,0,0.341406,0.321759,0.0953125,0.237963
259,0,0.341146,0.321296,0.0947917,0.238889
261,0,0.341146,0.321759,0.0947917,0.237963
263,0,0.341146,0.321759,0.0947917,0.237963
265,0,0.341146,0.321759,0.0947917,0.237963
267,0,0.341146,0.321759,0.0947917,0.237963
269,0,0.341146,0.321759,0.0947917,0.237963
271,0,0.341146,0.321759,0.0947917,0.237963
273,0,0.341146,0.321759,0.0947917,0.237963
275,0,0.341146,0.321759,0.0958333,0.237963
277,0,0.341406,0.321759,0.0953125,0.237963
279,0,0.340885,0.321759,0.0953125,0.237963
281,0,0.341146,0.321759,0.0947917,0.237963
283,0,0.341146,0.321759,0.0947917,0.237963
285,0,0.341146,0.321759,0.0947917,0.237963
287,0,0.341146,0.321759,0.0947917,0.237963
289,0,0.341146,0.321759,0.0947917,0.237963
291,0,0.341146,0.321759,0.0947917,0.237963
293,0,0.341146,0.321759,0.0947917,0.237963
295,0,0.340885,0.321759,0.0953125,0.237963
297,0,0.340885,0.321296,0.0953125,0.238889
299,0,0.340885,0.321759,0.0953125,0.237963
