,label,x,y,w,h
1,0,0.449479,0.573611,0.0822917,0.182407
3,0,0.449219,0.573148,0.0828125,0.183333
5,0,0.449479,0.573611,0.0822917,0.182407
7,0,0.448958,0.572685,0.0822917,0.180556
9,0,0.449219,0.572685,0.0817708,0.180556
11,0,0.448958,0.572222,0.0822917,0.17963
13,0,0.449219,0.572685,0.0828125,0.180556
15,0,0.449219,0.573611,0.0828125,0.182407
17,0,0.449219,0.571759,0.0817708,0.180556
19,0,0.448958,0.572222,0.0822917,0.17963
21,0,0.448958,0.572685,0.0822917,0.180556
23,0,0.449219,0.572685,0.0817708,0.180556
25,0,0.449219,0.572222,0.0817708,0.17963
27,0,0.449219,0.572685,0.0817708,0.180556
29,0,0.448958,0.572685,0.0822917,0.180556
31,0,0.449219,0.572222,0.0817708,0.181481
33,0,0.449219,0.572685,0.0817708,0.180556
35,0,0.449219,0.572685,0.0817708,0.180556
37,0,0.449219,0.572685,0.0817708,0.180556
39,0,0.449219,0.572685,0.0817708,0.180556
41,0,0.449219,0.572222,0.0817708,0.181481
43,0,0.448958,0.571759,0.0822917,0.180556
45,0,0.449219,0.572685,0.0817708,0.180556
47,0,0.448958,0.572685,0.0822917,0.180556
49,0,0.448958,0.572222,0.0822917,0.181481
51,0,0.449219,0.572222,0.0817708,0.181481
53,0,0.449219,0.572685,0.0817708,0.180556
55,0,0.449219,0.572685,0.0817708,0.180556
57,0,0.449219,0.572222,0.0817708,0.17963
59,0,0.448958,0.573611,0.0822917,0.182407
61,0,0.448958,0.572222,0.0822917,0.181481
63,0,0.449219,0.572685,0.0817708,0.180556
65,0,0.449219,0.572685,0.0817708,0.180556
67,0,0.448958,0.572685,0.0822917,0.180556
69,0,0.448958,0.572685,0.0822917,0.180556
71,0,0.449219,0.572685,0.0817708,0.180556
73,0,0.449219,0.572685,0.0817708,0.180556
75,0,0.449219,0.572685,0.0817708,0.180556
77,0,0.449219,0.572685,0.0817708,0.180556
79,0,0.449219,0.572685,0.0817708,0.180556
81,0,0.449219,0.572685,0.0817708,0.180556
83,0,0.449219,0.573611,0.0828125,0.182407
85,0,0.448958,0.572222,0.0822917,0.181481
87,0,0.449219,0.572222,0.0817708,0.181481
89,0,0.449219,0.573148,0.0828125,0.183333
91,0,0.449219,0.572685,0.0817708,0.180556
93,0,0.449479,0.573611,0.0822917,0.184259
95,0,0.449219,0.572222,0.0817708,0.181481
97,0,0.449219,0.573611,0.0828125,0.184259
99,0,0.449219,0.573148,0.0828125,0.183333
101,0,0.449219,0.572685,0.0828125,0.180556
103,0,0.449219,0.572685,0.0828125,0.182407
105,0,0.449219,0.572222,0.0817708,0.17963
107,0,0.449219,0.573148,0.0828125,0.183333
109,0,0.449219,0.572685,0.0817708,0.180556
111,0,0.449479,0.572685,0.0822917,0.180556
113,0,0.449479,0.572685,0.0822917,0.180556
115,0,0.449479,0.572685,0.0822917,0.180556
117,0,0.449219,0.573148,0.0828125,0.183333
119,0,0.449219,0.573148,0.0828125,0.183333
121,0,0.449479,0.572685,0.0822917,0.180556
123,0,0.449479,0.572685,0.0822917,0.180556
125,0,0.449219,0.573148,0.0828125,0.183333
127,0,0.449479,0.572685,0.0822917,0.180556
129,0,0.449479,0.572685,0.0822917,0.180556
131,0,0.449219,0.572685,0.0817708,0.180556
133,0,0.449219,0.572685,0.0817708,0.180556
135,0,0.449479,0.572685,0.0822917,0.180556
137,0,0.449219,0.572222,0.0817708,0.181481
139,0,0.449479,0.573148,0.0822917,0.183333
141,0,0.449219,0.572685,0.0817708,0.180556
143,0,0.449479,0.572685,0.0822917,0.180556
145,0,0.449219,0.572685,0.0817708,0.180556
147,0,0.449479,0.572685,0.0822917,0.180556
149,0,0.449479,0.572685,0.0822917,0.180556
151,0,0.448958,0.572685,0.0822917,0.180556
153,0,0.449219,0.572685,0.0817708,0.180556
155,0,0.449219,0.572685,0.0817708,0.180556
157,0,0.449219,0.572685,0.0817708,0.180556
159,0,0.449219,0.572685,0.0817708,0.180556
161,0,0.449479,0.572222,0.0822917,0.181481
163,0,0.449219,0.572222,0.0817708,0.181481
165,0,0.449219,0.572685,0.0817708,0.180556
167,0,0.449219,0.572685,0.0817708,0.180556
169,0,0.449219,0.572685,0.0817708,0.180556
171,0,0.449219,0.572222,0.0817708,0.181481
173,0,0.449479,0.572685,0.0822917,0.180556
175,0,0.449219,0.572222,0.0817708,0.17963
177,0,0.449219,0.572685,0.0817708,0.180556
179,0,0.449479,0.572685,0.0822917,0.180556
181,0,0.449219,0.572685,0.0817708,0.180556
183,0,0.449219,0.572685,0.0817708,0.180556
185,0,0.449479,0.572685,0.0822917,0.180556
187,0,0.449479,0.572685,0.0822917,0.180556
189,0,0.44974,0.572685,0.0817708,0.180556
191,0,0.449479,0.572685,0.0822917,0.180556
193,0,0.449219,0.572222,0.0817708,0.181481
195,0,0.449479,0.572685,0.0822917,0.180556
197,0,0.449219,0.572685,0.0817708,0.180556
199,0,0.449219,0.572685,0.0817708,0.180556
201,0,0.44974,0.572685,0.0817708,0.180556
203,0,0.449479,0.574074,0.0822917,0.183333
205,0,0.449479,0.572685,0.0822917,0.180556
207,0,0.449479,0.573148,0.0822917,0.183333
209,0,0.449219,0.572685,0.0817708,0.180556
211,0,0.449219,0.572685,0.0817708,0.180556
213,0,0.449219,0.572685,0.0817708,0.180556
215,0,0.449219,0.572685,0.0817708,0.180556
217,0,0.449219,0.572685,0.0817708,0.180556
219,0,0.449479,0.573611,0.0822917,0.182407
221,0,0.449219,0.572685,0.0817708,0.180556
223,0,0.449479,0.573611,0.0822917,0.182407
225,0,0.449219,0.573611,0.0828125,0.184259
227,0,0.449479,0.572685,0.0822917,0.180556
229,0,0.449479,0.572685,0.0822917,0.180556
231,0,0.44974,0.572685,0.0817708,0.180556
233,0,0.449479,0.572685,0.0822917,0.180556
235,0,0.449479,0.572685,0.0822917,0.180556
237,0,0.449479,0.572685,0.08125,0.180556
239,0,0.449479,0.573611,0.0822917,0.182407
241,0,0.449219,0.572685,0.0817708,0.180556
243,0,0.449219,0.572685,0.0817708,0.180556
245,0,0.449479,0.572685,0.0822917,0.180556
247,0,0.449479,0.572685,0.0822917,0.180556
249,0,0.449479,0.573148,0.0822917,0.181481
251,0,0.44974,0.572685,0.0817708,0.180556
253,0,0.449219,0.572222,0.0817708,0.181481
255,0,0.449219,0.572685,0.0817708,0.180556
257,0,0.449479,0.572685,0.0822917,0.182407
259,0,0.449219,0.572685,0.0817708,0.180556
261,0,0.449479,0.572685,0.0822917,0.180556
263,0,0.449479,0.572685,0.0822917,0.180556
265,0,0.449219,0.572685,0.0817708,0.180556
267,0,0.449479,0.572685,0.0822917,0.182407
269,0,0.44974,0.572685,0.0817708,0.180556
271,0,0.449219,0.572685,0.0817708,0.180556
273,0,0.449479,0.572685,0.08125,0.180556
275,0,0.449479,0.572685,0.08125,0.180556
277,0,0.449219,0.573148,0.0817708,0.181481
279,0,0.449219,0.572685,0.0817708,0.180556
281,0,0.449479,0.572685,0.0822917,0.180556
283,0,0.449479,0.573148,0.0822917,0.181481
285,0,0.449219,0.573148,0.0817708,0.17963
287,0,0.449219,0.572685,0.0817708,0.180556
289,0,0.449479,0.572685,0.08125,0.180556
291,0,0.44974,0.572685,0.0817708,0.180556
293,0,0.44974,0.572685,0.0817708,0.180556
295,0,0.449479,0.572685,0.08125,0.180556
297,0,0.449219,0.572685,0.0817708,0.180556
299,0,0.449479,0.572685,0.0822917,0.180556
301,0,0.449219,0.572685,0.0817708,0.180556
303,0,0.449219,0.572685,0.0817708,0.180556
305,0,0.449479,0.572685,0.08125,0.180556
307,0,0.44974,0.572685,0.0817708,0.180556
309,0,0.449479,0.572685,0.08125,0.180556
311,0,0.449479,0.574074,0.0822917,0.183333
313,0,0.449479,0.572685,0.0822917,0.180556
315,0,0.449219,0.572222,0.0817708,0.181481
317,0,0.449479,0.572685,0.0822917,0.180556
319,0,0.449219,0.572685,0.0817708,0.180556
321,0,0.449479,0.572685,0.08125,0.180556
323,0,0.449479,0.572685,0.08125,0.180556
325,0,0.449219,0.572685,0.0817708,0.180556
327,0,0.449479,0.573148,0.08125,0.181481
329,0,0.449479,0.572685,0.0822917,0.180556
331,0,0.449479,0.572685,0.08125,0.180556
333,0,0.449479,0.572685,0.08125,0.180556
335,0,0.449479,0.572685,0.08125,0.180556
337,0,0.449479,0.572685,0.0822917,0.180556
339,0,0.449479,0.572685,0.08125,0.180556
341,0,0.449219,0.572685,0.0817708,0.180556
343,0,0.449479,0.573148,0.08125,0.17963
345,0,0.449219,0.572685,0.0817708,0.180556
347,0,0.449219,0.572685,0.0817708,0.180556
349,0,0.449479,0.572685,0.08125,0.180556
351,0,0.449479,0.572685,0.08125,0.180556
353,0,0.449219,0.573148,0.0817708,0.17963
355,0,0.449479,0.572685,0.08125,0.180556
357,0,0.449479,0.572685,0.08125,0.180556
359,0,0.449219,0.573148,0.0817708,0.17963
361,0,0.449479,0.572685,0.08125,0.180556
363,0,0.449479,0.572685,0.08125,0.180556
365,0,0.449479,0.572685,0.08125,0.180556
