,label,x,y,w,h
1,0,0.422135,0.60787,0.0744792,0.182407
3,0,0.422396,0.607407,0.0739583,0.183333
5,0,0.422396,0.607407,0.0739583,0.183333
7,0,0.422396,0.606944,0.0739583,0.182407
9,0,0.422396,0.607407,0.0739583,0.183333
11,0,0.422396,0.607407,0.0739583,0.183333
13,0,0.422135,0.607407,0.0744792,0.183333
15,0,0.422135,0.607407,0.0744792,0.183333
17,0,0.422396,0.607407,0.0739583,0.183333
19,0,0.422396,0.60787,0.0739583,0.182407
21,0,0.422135,0.607407,0.0744792,0.183333
23,0,0.422135,0.607407,0.0744792,0.183333
25,0,0.422396,0.607407,0.0739583,0.183333
27,0,0.422135,0.607407,0.0734375,0.183333
29,0,0.422135,0.60787,0.0744792,0.182407
31,0,0.422396,0.60787,0.0739583,0.182407
33,0,0.422135,0.607407,0.0744792,0.183333
35,0,0.422396,0.607407,0.0739583,0.183333
37,0,0.421875,0.606944,0.0739583,0.182407
39,0,0.422135,0.607407,0.0734375,0.183333
41,0,0.422135,0.606944,0.0734375,0.182407
43,0,0.422135,0.60787,0.0744792,0.182407
45,0,0.421875,0.607407,0.0739583,0.183333
47,0,0.422396,0.60787,0.0739583,0.182407
49,0,0.422135,0.606944,0.0744792,0.182407
51,0,0.422396,0.606944,0.0739583,0.182407
53,0,0.422396,0.607407,0.0739583,0.183333
55,0,0.422135,0.607407,0.0734375,0.183333
57,0,0.422135,0.607407,0.0744792,0.183333
59,0,0.422396,0.607407,0.0739583,0.183333
61,0,0.422396,0.607407,0.0739583,0.183333
63,0,0.422396,0.606944,0.0739583,0.182407
65,0,0.422135,0.606944,0.0744792,0.182407
67,0,0.422396,0.607407,0.0739583,0.183333
69,0,0.421875,0.607407,0.0739583,0.183333
71,0,0.422396,0.607407,0.0739583,0.183333
73,0,0.422135,0.607407,0.0744792,0.183333
75,0,0.421875,0.607407,0.0739583,0.183333
77,0,0.422135,0.607407,0.0744792,0.183333
79,0,0.422135,0.607407,0.0744792,0.183333
81,0,0.422135,0.607407,0.0744792,0.183333
83,0,0.422135,0.607407,0.0744792,0.183333
85,0,0.422135,0.606944,0.0744792,0.182407
87,0,0.422135,0.607407,0.0744792,0.183333
89,0,0.422135,0.606944,0.0744792,0.182407
91,0,0.422135,0.607407,0.0744792,0.183333
93,0,0.422135,0.607407,0.0744792,0.183333
95,0,0.422135,0.607407,0.0744792,0.183333
97,0,0.422135,0.607407,0.0744792,0.183333
99,0,0.422135,0.607407,0.0744792,0.183333
101,0,0.422135,0.607407,0.0744792,0.183333
103,0,0.421875,0.607407,0.0739583,0.183333
105,0,0.422135,0.607407,0.0744792,0.183333
107,0,0.422135,0.607407,0.0744792,0.183333
109,0,0.422135,0.607407,0.0744792,0.183333
111,0,0.422135,0.607407,0.0744792,0.183333
113,0,0.422135,0.606944,0.0744792,0.182407
115,0,0.422396,0.607407,0.0739583,0.183333
117,0,0.422135,0.607407,0.0744792,0.183333
119,0,0.421875,0.607407,0.0739583,0.183333
121,0,0.422135,0.607407,0.0744792,0.183333
123,0,0.422135,0.607407,0.0744792,0.183333
125,0,0.422135,0.606944,0.0744792,0.182407
127,0,0.422135,0.607407,0.0744792,0.183333
129,0,0.422135,0.607407,0.0744792,0.183333
131,0,0.422135,0.607407,0.0744792,0.183333
133,0,0.422135,0.607407,0.0744792,0.183333
135,0,0.422135,0.607407,0.0744792,0.183333
137,0,0.422135,0.607407,0.0744792,0.183333
139,0,0.422135,0.607407,0.0744792,0.183333
141,0,0.422135,0.607407,0.0744792,0.183333
143,0,0.422135,0.607407,0.0744792,0.183333
145,0,0.422135,0.607407,0.0744792,0.183333
147,0,0.422396,0.607407,0.0739583,0.183333
149,0,0.422135,0.607407,0.0744792,0.183333
151,0,0.422135,0.606944,0.0744792,0.182407
153,0,0.422135,0.607407,0.0744792,0.183333
155,0,0.421875,0.607407,0.0739583,0.183333
157,0,0.422135,0.607407,0.0744792,0.183333
159,0,0.422135,0.607407,0.0744792,0.183333
161,0,0.422396,0.606944,0.0739583,0.182407
163,0,0.422135,0.60787,0.0744792,0.182407
165,0,0.422135,0.607407,0.0744792,0.183333
167,0,0.422135,0.607407,0.0744792,0.183333
169,0,0.422396,0.60787,0.0739583,0.182407
171,0,0.421875,0.607407,0.0739583,0.183333
173,0,0.421875,0.607407,0.0739583,0.183333
175,0,0.422396,0.607407,0.0739583,0.183333
177,0,0.422135,0.607407,0.0744792,0.183333
179,0,0.422135,0.606944,0.0744792,0.182407
181,0,0.422135,0.606944,0.0734375,0.182407
183,0,0.421875,0.607407,0.0739583,0.183333
185,0,0.422396,0.607407,0.0739583,0.183333
187,0,0.422135,0.607407,0.0744792,0.183333
189,0,0.422135,0.607407,0.0744792,0.183333
191,0,0.422135,0.607407,0.0744792,0.183333
193,0,0.422135,0.607407,0.0744792,0.183333
195,0,0.422135,0.607407,0.0744792,0.183333
197,0,0.421875,0.607407,0.0739583,0.183333
199,0,0.422396,0.607407,0.0739583,0.183333
201,0,0.422135,0.607407,0.0744792,0.183333
203,0,0.422135,0.607407,0.0744792,0.183333
205,0,0.422135,0.607407,0.0744792,0.183333
207,0,0.422135,0.606944,0.0744792,0.182407
209,0,0.422135,0.606944,0.0744792,0.182407
211,0,0.422135,0.606944,0.0744792,0.182407
213,0,0.422135,0.607407,0.0744792,0.183333
215,0,0.422135,0.607407,0.0734375,0.183333
217,0,0.422135,0.607407,0.0744792,0.183333
219,0,0.422135,0.607407,0.0744792,0.183333
221,0,0.422135,0.607407,0.0744792,0.183333
223,0,0.422135,0.607407,0.0744792,0.183333
225,0,0.422135,0.607407,0.0744792,0.183333
227,0,0.422135,0.607407,0.0744792,0.183333
229,0,0.422135,0.607407,0.0744792,0.183333
231,0,0.422135,0.607407,0.0744792,0.183333
233,0,0.422135,0.607407,0.0744792,0.183333
235,0,0.422135,0.607407,0.0744792,0.183333
237,0,0.422135,0.607407,0.0744792,0.183333
239,0,0.422135,0.607407,0.0744792,0.183333
241,0,0.422135,0.607407,0.0744792,0.183333
243,0,0.422135,0.606944,0.0744792,0.184259
245,0,0.422135,0.607407,0.0744792,0.183333
247,0,0.422135,0.607407,0.0744792,0.183333
249,0,0.422135,0.607407,0.0744792,0.183333
251,0,0.422135,0.607407,0.0744792,0.183333
253,0,0.422135,0.60787,0.0744792,0.184259
255,0,0.421875,0.60787,0.075,0.184259
257,0,0.422135,0.60787,0.0744792,0.184259
259,0,0.422135,0.607407,0.0744792,0.183333
261,0,0.422135,0.607407,0.0744792,0.183333
263,0,0.422135,0.607407,0.0744792,0.183333
265,0,0.421875,0.606944,0.0739583,0.184259
267,0,0.422135,0.607407,0.0744792,0.183333
269,0,0.422135,0.607407,0.0744792,0.183333
271,0,0.422135,0.607407,0.0744792,0.183333
273,0,0.422135,0.607407,0.0744792,0.183333
275,0,0.422135,0.607407,0.0744792,0.183333
