,label,x,y,w,h
0,1,0.520052,0.531944,0.0838542,0.208333
2,1,0.520052,0.531944,0.0838542,0.208333
4,1,0.520052,0.531944,0.0838542,0.208333
6,1,0.520052,0.531944,0.0838542,0.208333
8,1,0.520052,0.531944,0.0838542,0.208333
10,1,0.520052,0.531944,0.0838542,0.208333
12,1,0.520052,0.531944,0.0838542,0.208333
14,1,0.520052,0.531944,0.0838542,0.208333
16,1,0.520052,0.531944,0.0838542,0.208333
18,1,0.520052,0.531944,0.0838542,0.208333
20,1,0.519792,0.531944,0.0833333,0.208333
22,1,0.520052,0.531944,0.0838542,0.208333
24,1,0.520052,0.531944,0.0838542,0.208333
26,1,0.520052,0.531944,0.0838542,0.208333
28,1,0.520052,0.531944,0.0838542,0.208333
30,1,0.520052,0.531482,0.0838542,0.207407
32,1,0.520312,0.531482,0.0833333,0.207407
34,1,0.520052,0.531944,0.0838542,0.208333
36,1,0.520312,0.531944,0.0833333,0.208333
38,1,0.520312,0.531944,0.0833333,0.208333
40,1,0.520052,0.531944,0.0838542,0.208333
42,1,0.520312,0.531944,0.0833333,0.208333
44,1,0.520052,0.531944,0.0838542,0.208333
46,1,0.520052,0.531944,0.0838542,0.208333
48,1,0.520052,0.531944,0.0838542,0.208333
50,1,0.520052,0.531482,0.0838542,0.207407
52,1,0.520052,0.531482,0.0838542,0.207407
54,1,0.520052,0.531482,0.0838542,0.207407
56,1,0.520312,0.531944,0.0833333,0.208333
58,1,0.520052,0.531944,0.0838542,0.208333
60,1,0.520052,0.531482,0.0838542,0.207407
62,1,0.520052,0.531944,0.0838542,0.208333
64,1,0.520052,0.531482,0.0838542,0.207407
66,1,0.520052,0.531482,0.0838542,0.207407
68,1,0.519792,0.531482,0.0833333,0.207407
70,1,0.520052,0.531482,0.0838542,0.207407
72,1,0.520052,0.531482,0.0838542,0.207407
74,1,0.520052,0.531944,0.0838542,0.208333
76,1,0.520052,0.531944,0.0838542,0.208333
78,1,0.520052,0.531482,0.0838542,0.207407
80,1,0.520052,0.531944,0.0838542,0.208333
82,1,0.520312,0.531944,0.0833333,0.208333
84,1,0.520052,0.531482,0.0838542,0.207407
86,1,0.520052,0.531944,0.0838542,0.208333
88,1,0.520052,0.531944,0.0838542,0.208333
90,1,0.520052,0.531944,0.0838542,0.208333
92,1,0.520052,0.531944,0.0838542,0.208333
94,1,0.520052,0.531482,0.0838542,0.207407
96,1,0.520052,0.531944,0.0838542,0.208333
98,1,0.520052,0.531482,0.0838542,0.207407
100,1,0.520052,0.531482,0.0838542,0.207407
102,1,0.520052,0.531482,0.0838542,0.207407
104,1,0.520052,0.531944,0.0838542,0.208333
106,1,0.520052,0.531482,0.0838542,0.207407
108,1,0.520052,0.531944,0.0838542,0.208333
110,1,0.520052,0.531482,0.0838542,0.207407
112,1,0.520052,0.531944,0.0838542,0.208333
114,1,0.520052,0.531482,0.0838542,0.207407
116,1,0.520052,0.531944,0.0838542,0.208333
118,1,0.520052,0.531944,0.0838542,0.208333
120,1,0.520052,0.531944,0.0838542,0.208333
122,1,0.520052,0.531482,0.0838542,0.207407
124,1,0.520052,0.531482,0.0838542,0.207407
126,1,0.520052,0.531944,0.0838542,0.208333
128,1,0.520052,0.531944,0.0838542,0.208333
130,1,0.520052,0.531944,0.0838542,0.208333
132,1,0.520052,0.531482,0.0838542,0.207407
134,1,0.520052,0.531944,0.0838542,0.208333
136,1,0.520052,0.531482,0.0838542,0.207407
138,1,0.520052,0.531944,0.0838542,0.208333
140,1,0.520052,0.531944,0.0838542,0.208333
142,1,0.520052,0.531944,0.0838542,0.208333
144,1,0.520052,0.531944,0.0838542,0.208333
146,1,0.520052,0.531944,0.0838542,0.208333
148,1,0.520052,0.531944,0.0838542,0.208333
150,1,0.520052,0.531944,0.0838542,0.208333
152,1,0.520052,0.531944,0.0838542,0.208333
154,1,0.520052,0.531944,0.0838542,0.208333
156,1,0.520052,0.531482,0.0838542,0.207407
158,1,0.520052,0.531944,0.0838542,0.208333
160,1,0.520052,0.531944,0.0838542,0.208333
162,1,0.520052,0.531944,0.0838542,0.208333
164,1,0.520052,0.531944,0.0838542,0.208333
166,1,0.520052,0.531482,0.0838542,0.207407
168,1,0.520052,0.531944,0.0838542,0.208333
170,1,0.520052,0.531944,0.0838542,0.208333
172,1,0.520052,0.531944,0.0838542,0.208333
174,1,0.520052,0.531944,0.0838542,0.208333
176,1,0.520052,0.531944,0.0838542,0.208333
178,1,0.520052,0.531944,0.0838542,0.208333
180,1,0.520052,0.531944,0.0838542,0.208333
182,1,0.520052,0.531944,0.0838542,0.208333
184,1,0.520052,0.531944,0.0838542,0.208333
186,1,0.520052,0.531944,0.0838542,0.208333
188,1,0.520052,0.531944,0.0838542,0.208333
190,1,0.520052,0.531944,0.0838542,0.208333
192,1,0.520052,0.531944,0.0838542,0.208333
194,1,0.519792,0.531944,0.084375,0.208333
196,1,0.520052,0.531944,0.0838542,0.208333
198,1,0.520052,0.531944,0.0838542,0.208333
200,1,0.520052,0.531944,0.0838542,0.208333
202,1,0.519792,0.531944,0.084375,0.208333
204,1,0.520052,0.531944,0.0838542,0.208333
206,1,0.520052,0.531482,0.0838542,0.207407
208,1,0.520052,0.531944,0.0838542,0.208333
210,1,0.520052,0.531944,0.0838542,0.208333
212,1,0.520052,0.531944,0.0838542,0.208333
214,1,0.520052,0.531944,0.0838542,0.208333
216,1,0.520052,0.531944,0.0838542,0.208333
218,1,0.520052,0.531944,0.0838542,0.208333
220,1,0.520052,0.531944,0.0838542,0.208333
222,1,0.520052,0.531944,0.0838542,0.208333
224,1,0.520052,0.531944,0.0838542,0.208333
226,1,0.520052,0.531944,0.0838542,0.208333
228,1,0.520052,0.531944,0.0838542,0.208333
230,1,0.520052,0.531944,0.0838542,0.208333
232,1,0.520052,0.531944,0.0838542,0.208333
234,1,0.520052,0.531482,0.0838542,0.207407
236,1,0.520052,0.531482,0.0838542,0.207407
238,1,0.520052,0.531482,0.0838542,0.207407
240,1,0.520052,0.531482,0.0838542,0.207407
242,1,0.520052,0.531482,0.0838542,0.207407
244,1,0.520052,0.531482,0.0838542,0.207407
246,1,0.520052,0.531482,0.0838542,0.207407
248,1,0.520052,0.531944,0.0838542,0.208333
250,1,0.520052,0.531482,0.0838542,0.207407
252,1,0.520052,0.531944,0.0838542,0.208333
254,1,0.520052,0.531482,0.0838542,0.207407
256,1,0.520052,0.531482,0.0838542,0.207407
258,1,0.520052,0.531482,0.0838542,0.207407
260,1,0.520052,0.531482,0.0838542,0.207407
262,1,0.520052,0.531944,0.0838542,0.208333
264,1,0.520052,0.531944,0.0838542,0.208333
266,1,0.519792,0.531482,0.084375,0.207407
268,1,0.520052,0.531482,0.0838542,0.207407
270,1,0.520052,0.531944,0.0838542,0.208333
272,1,0.520052,0.531944,0.0838542,0.208333
274,1,0.520052,0.531482,0.0838542,0.207407
276,1,0.520052,0.531482,0.0838542,0.207407
278,1,0.520052,0.531944,0.0838542,0.208333
280,1,0.520052,0.531482,0.0838542,0.207407
282,1,0.520052,0.531944,0.0838542,0.208333
284,1,0.520052,0.531944,0.0838542,0.208333
286,1,0.520052,0.531482,0.0838542,0.207407
288,1,0.520052,0.531944,0.0838542,0.208333
290,1,0.520052,0.531944,0.0838542,0.208333
292,1,0.519792,0.531944,0.084375,0.208333
294,1,0.519792,0.531482,0.084375,0.207407
